,code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,kath,article_kath,article_dim,lat,long,elev
8567,4103020401,Τραχειά,143,139,207,225,193,207,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,Τραχειάς,Τραχειά,η,η,37.56533,23.15145,
8568,4103020402,Βοθίκι,48,47,77,74,78,80,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,Τραχειάς,Βοθίκιον,το,το,37.53736,23.14013,
8569,4103020403,Εξοχή,24,24,46,46,48,49,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,Τραχειάς,Εξοχή,η,η,,,
8570,4103020404,Κολιάκι,168,165,212,215,239,247,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,Τραχειάς,Κολιάκιον,το,το,37.59281,23.15965,
8571,4103020405,Κουτρουμπέικα,8,8,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,Τραχειάς,Κουτρουμπέικα,τα,τα,37.55155,23.16392,
8572,4103020406,Ματαράγκα,23,23,26,28,23,28,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,Τραχειάς,Ματαράγκα,η,η,37.54386,23.11489,
8573,4103020407,Σταυρός,34,33,64,68,62,69,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,Τραχειάς,Σταυρός,τα),τα),37.55468,23.13716,
8574,4104010101,Κρανίδι,4006,3964,4398,4312,3970,3959,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Κρανίδιον,το,το,40.1934,21.95649,
8575,4104010102,Άγιος Νικόλαος,8,8,29,53,20,42,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Άγιος Νικόλαος,ο,ο,,,
8576,4104010103,Αυλώνα,80,78,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Αυλώνα,η,η,37.3926,23.16467,
8577,4104010104,Δισκούρια,26,27,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Δισκούρια,τα,τα,37.3587,23.18832,
8578,4104010105,Δορούφι,2,0,12,15,2,2,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Δορούφι,το (Δ.Κ.Κρανιδίου),το (Δ.Κ.Κρανιδίου),,,
8579,4104010106,Θυνί,0,0,3,15,22,39,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Θυνί,το,το,,,
8580,4104010107,Κάμπος,41,40,106,117,86,87,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Κάμπος,ο (Δ.Κ.Κρανιδίου),ο (Δ.Κ.Κρανιδίου),,,
8581,4104010108,Λάκκες,14,14,11,19,3,6,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Λάκκες,οι,οι,37.38799,23.10579,
8582,4104010109,Πετροθάλασσα,177,337,261,343,157,265,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Πετροθάλασσα,η (Φλάμπουρα),η (Φλάμπουρα),,,
8583,4104010110,Κουνούπι,87,90,32,38,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κρανιδίου,Κουνούπι,το,το,37.30572,23.19583,
8584,4104010201,Δίδυμα,1047,1026,1227,1254,1179,1202,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Διδύμων,Δίδυμα,τα,τα,37.4625,23.17183,
8585,4104010202,Άγιος Ιωάννης,10,9,2,12,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Διδύμων,Άγιος Ιωάννης,ο,ο,37.45491,23.10675,
8586,4104010203,Λουκαΐτι,196,193,221,233,253,254,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Διδύμων,Λουκαΐτιον,το,το,,,
8587,4104010204,Πελεή,9,11,13,13,15,15,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Διδύμων,Πελεή,η,η,37.50656,23.17806,
8588,4104010205,Ράδο,57,57,85,81,81,81,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Διδύμων,Ράδον,το,το,37.51728,23.20656,
8589,4104010206,Σαλάντι,1,1,6,6,1,3,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Διδύμων,Σαλάντιον,το,το,37.44805,23.12824,
8590,4104010301,Κοιλάς,1165,1169,1131,1106,1041,1048,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κοιλάδος,Κοιλάς,η,η,,,
8591,4104010302,Δορούφι,28,28,9,17,3,3,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κοιλάδος,Δορούφι,το (Τ.Κ.Κοιλάδος),το (Τ.Κ.Κοιλάδος),,,
8592,4104010303,Κάμπος,56,55,27,39,26,33,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κοιλάδος,Κάμπος,ο (Τ.Κ.Κοιλάδος),ο (Τ.Κ.Κοιλάδος),,,
8593,4104010304,Κορωνίδα,0,0,4,4,11,11,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Κοιλάδος,Κορωνίς,η (νησίς),η (νησίς),37.14542,25.52972,
8594,4104010401,Πορτοχέλι,1817,1899,1838,1913,1182,1277,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Πορτοχελίου,Πορτοχέλιον,το,το,37.32786,23.14384,
8595,4104010402,Άγιος Αιμιλιανός,42,42,87,109,39,103,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Πορτοχελίου,Άγιος Αιμιλιανός,ο,ο,37.29809,23.1924,
8596,4104010403,Βερβερούδα,130,132,151,158,29,42,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Πορτοχελίου,Βερβερούδα,η,η,37.33519,23.1336,
8597,4104010404,Κόστα,71,69,69,83,61,97,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Πορτοχελίου,Κόστα,η,η,37.29696,23.16399,
8598,4104010405,Χηνίτσα,2,2,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Πορτοχελίου,Χηνίτσα,η (νησίς),η (νησίς),,,
8599,4104010406,Χινίτσα,71,71,37,37,25,35,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Πορτοχελίου,Χινίτσα,η,η,37.30878,23.14025,
8600,4104010501,Φούρνοι,301,297,338,361,344,369,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Φούρνων,Φούρνοι,οι,οι,37.43125,23.17961,
8601,4104010502,Παραλία Φούρνων,8,9,5,9,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΚΡΑΝΙΔΙΟΥ,Φούρνων,Παραλία Φούρνων,η,η,37.42842,23.14008,
8602,4104020101,Ερμιόνη,2505,2492,2446,2562,2365,2562,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Ερμιόνης,Ερμιόνη,η,η,,,
8603,4104020102,Άγιοι Ανάργυροι,193,200,328,427,175,249,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Ερμιόνης,Άγιοι Ανάργυροι,οι,οι,37.34355,23.20866,
8604,4104020103,Αχλαδίτσα,135,148,159,205,49,68,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Ερμιόνης,Αχλαδίτσα,η,η,37.40494,23.28237,
8605,4104020104,Κουβέρτα,81,83,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Ερμιόνης,Κουβέρτα,η,η,37.35338,23.24681,
8606,4104020105,Πετροθάλασσα Ερμιόνης,148,151,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Ερμιόνης,Πετροθάλασσα Ερμιόνης,η,η,37.34651,23.22348,
8607,4104020201,Ηλιόκαστρο,550,551,578,599,595,615,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Ηλιοκάστρου,Ηλιόκαστρον,το,το,37.44461,23.26707,
8608,4104020202,Τριανταφύλλι,8,8,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Ηλιοκάστρου,Τριανταφύλλι,το,το,37.46185,23.27724,
8609,4104020301,Θερμησία,331,321,432,437,445,466,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Θερμησίας,Θερμησία,η,η,,,
8610,4104020302,Αγία Αικατερίνη,15,15,17,17,20,20,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Θερμησίας,Αγία Αικατερίνη,η,η,,,
8611,4104020303,Ακτή Ύδρας,7,7,21,37,23,53,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Θερμησίας,Ακτή Ύδρας,η,η,37.41622,23.34037,
8612,4104020304,Μετόχι,36,36,54,56,57,68,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Θερμησίας,Μετόχιον,το,το,,,
8613,4104020305,Πηγάδια,52,52,111,113,104,118,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Θερμησίας,Πηγάδια,τα,τα,37.41322,23.37573,
8614,4104020306,Πλέπι,18,18,40,46,68,75,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Θερμησίας,Πλέπιον,το,το,37.4152,23.35492,
8615,4104020307,Σωληνάρι,20,20,42,55,94,98,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΗΣ,Θερμησίας,Σωληνάριον,το,το,37.41346,23.39109,
8616,4201010101,Κόρινθος,30176,29993,30434,29787,28071,27412,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Κορίνθου,Κόρινθος,η,η,37.90953,22.88353,
8617,4201010201,Αρχαία Κόρινθος,1939,1937,1770,1800,2031,2115,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Αρχαίας Κορίνθου,Αρχαία Κόρινθος,η,η,37.90953,22.88353,
8618,4201010202,Αρχαίο Λιμάνι,979,979,733,778,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Αρχαίας Κορίνθου,Αρχαίο Λιμάνι,το,το,37.93063,22.89317,
8619,4201010301,Εξαμίλια,1810,1788,1547,1563,1359,1409,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Εξαμιλίων,Εξαμίλια,τα,τα,,,
8620,4201010302,Άγιος Κοσμάς,83,81,42,55,38,52,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Εξαμιλίων,Άγιος Κοσμάς,ο,ο,37.91163,22.96395,
8621,4201010303,Δάφνη,61,51,60,59,32,32,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Εξαμιλίων,Δάφνη,η,η,,,
8622,4201010304,Ιερά Μονή Αγίας Τριάδος,135,149,76,80,73,76,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Εξαμιλίων,Ιερά Μονή Αγίας Τριάδος,η,η,,,
8623,4201010305,Κάτω Εξαμίλια,816,791,460,467,397,404,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Εξαμιλίων,Κάτω Εξαμίλια,τα,τα,37.90754,22.93984,
8624,4201010401,Ξυλοκέριζα,849,834,777,783,680,731,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Ξυλοκερίζης,Ξυλοκέριζα,η,η,37.88227,22.94237,
8625,4201010402,Αγία Παρασκευή,68,63,62,81,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Ξυλοκερίζης,Αγία Παρασκευή,η,η,37.87811,22.97587,
8626,4201010403,Άγιος Δημήτριος,71,75,61,85,22,42,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Ξυλοκερίζης,Άγιος Δημήτριος,ο,ο,37.8977,22.96934,
8627,4201010404,Θυμαριώνα,29,28,6,29,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Ξυλοκερίζης,Θυμαριώνα,η,η,37.89189,22.97833,
8628,4201010405,Κεχριές,238,244,212,237,205,333,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Ξυλοκερίζης,Κεχριαί,αι,οι,37.88345,22.98872,
8629,4201010406,Πανόραμα,61,64,0,0,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Ξυλοκερίζης,Πανόραμα,το,το,,,
8630,4201010501,Σολομός,743,726,686,683,709,750,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Σολομού,Σολομός,ο,ο,37.87662,22.88911,
8631,4201010502,Μπεκιάνικα,74,74,65,68,73,79,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,Σολομού,Μπεκιάνικα,τα,τα,37.87858,22.88242,
8632,4201020101,Περιγιάλι,1616,1601,1691,1760,1106,1194,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΑΣΣΟΥ - ΛΕΧΑΙΟΥ,Περιγιαλίου,Περιγιάλιον,το,το,37.94041,22.83946,
8633,4201020201,Άσσος,1916,1930,2372,2458,1858,1875,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΑΣΣΟΥ - ΛΕΧΑΙΟΥ,Άσσου,Άσσος,ο,ο,,,
8634,4201020202,Αγία Μαρίνα,110,107,136,139,62,62,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΑΣΣΟΥ - ΛΕΧΑΙΟΥ,Άσσου,Αγία Μαρίνα,η,η,,,
8635,4201020203,Βεληνιάτικα,15,15,84,168,113,124,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΑΣΣΟΥ - ΛΕΧΑΙΟΥ,Άσσου,Βεληνιάτικα,τα,τα,37.88194,22.81799,
8636,4201020301,Κάτω Άσσος,693,705,1153,1373,484,896,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΑΣΣΟΥ - ΛΕΧΑΙΟΥ,Κάτω Άσσου,Κάτω Άσσος,ο,ο,37.94749,22.8303,
8637,4201020401,Λέχαιο,2643,2643,3726,3952,2276,2319,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΑΣΣΟΥ - ΛΕΧΑΙΟΥ,Λεχαίου,Λέχαιον,το,το,37.93279,22.85002,
8638,4201030101,Αθίκια,1834,1828,1884,2003,1815,1883,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Αθικίων,Αθίκια,τα,τα,37.81675,22.92939,
8639,4201030102,Αλαμάννος,170,170,159,195,174,176,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Αθικίων,Αλαμάννος,ο,ο,37.84597,22.91145,
8640,4201030103,Μονή Ταξιαρχών,34,34,34,41,33,34,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Αθικίων,Μονή Ταξιαρχών,η,η,,,
8641,4201030201,Άγιος Ιωάννης,375,375,358,392,336,377,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Αγίου Ιωάννου,Άγιος Ιωάννης,ο,ο,37.77451,22.96462,
8642,4201030301,Κάτω Αλμυρή,703,676,454,589,293,374,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Κάτω Αλμυρή,η,η,37.8487,23.0032,
8643,4201030302,Άνω Αλμυρή,35,31,14,36,6,19,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Άνω Αλμυρή,η,η,37.83404,23.01374,
8644,4201030303,Γαλατάκι,438,438,402,442,288,322,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Γαλατάκιον,το,το,37.84948,22.98243,
8645,4201030304,Θυμέλη,9,9,5,10,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Θυμέλη,η,η,37.85611,22.98005,
8646,4201030305,Λουτρά Ωραίας Ελένης,1145,1153,782,915,256,409,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Λουτρά Ωραίας Ελένης,τα,τα,37.86466,22.99614,
8647,4201030306,Νέα Αλμυρή,24,24,22,43,18,57,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Νέα Αλμυρή,η,η,37.83553,23.00196,
8648,4201030307,Ντράσσα,41,40,42,50,17,75,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Ντράσσα,η,η,37.83872,22.97634,
8649,4201030308,Ρυτό,110,110,139,148,145,152,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Γαλατακίου,Ρυτόν,το,το,37.81724,22.99259,
8650,4201030401,Κατακάλι,106,105,130,135,148,154,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Κατακαλίου,Κατακάλιον,το,το,37.83562,23.04013,
8651,4201030402,Αρακούκια,77,77,75,152,20,43,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Κατακαλίου,Αρακούκια,η,η,37.83665,23.06944,
8652,4201030403,Βλασαίικα,128,126,104,111,12,55,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Κατακαλίου,Βλασαίικα,τα,τα,37.83728,23.02773,
8653,4201030404,Σιδερώνα,31,31,16,35,1,11,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΑΡΩΝΙΚΟΥ,Κατακαλίου,Σιδερώνα,η,η,37.84309,23.03655,
8654,4201040101,Σοφικό,1679,1684,1687,1758,1645,1670,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΟΛΥΓΕΙΑΣ,Σοφικού,Σοφικόν,το,το,37.79412,23.05204,
8655,4201040102,Άγιος Βλάσσης,38,39,40,41,0,0,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΚΟΡΙΝΘΙΩΝ,ΣΟΛΥΓΕΙΑΣ,Σοφικού,Άγιος Βλάσσης,ο,ο,37.79283,23.07545,
