asciiName,adminId2,adminId3,adminId1,lat,adminCode2,adminCode3,adminCode1,lng,toponymName,population,adminName3,adminName2,name,adminName1,elevation,greek_name,nomos
Makistos,261797.0,8133711.0,6697810.0,37.53144,39.0,9138.0,ESYE23,21.73122,Mákistos,0,Zacharo,ΗΛΕΙΑΣ,Mákistos,West Greece,,Μάκιστος,ΗΛΕΙΑΣ
Magouliana,264644.0,8133801.0,6697807.0,37.67813,41.0,9238.0,ESYE25,22.12751,Magoúliana,0,Gortynia,ΑΡΚΑΔΙΑΣ,Magoúliana,Peloponnese,,Μαγούλιανα,ΑΡΚΑΔΙΑΣ
Louvro,261797.0,8133692.0,6697810.0,37.64494,39.0,9137.0,ESYE23,21.73842,Loúvro,0,Olympia,ΗΛΕΙΑΣ,Loúvro,West Greece,,Λούβρο,ΗΛΕΙΑΣ
Loutro,257149.0,8133987.0,6697807.0,37.26175,40.0,9256.0,ESYE25,22.00094,Loutró,0,Oichalia,ΜΕΣΣΗΝΙΑΣ,Loutró,Peloponnese,,Λουτρό,ΜΕΣΣΗΝΙΑΣ
Loukaition,264673.0,8133805.0,6697807.0,37.45699,36.0,9235.0,ESYE25,23.23703,Loukaḯtion,196,Ermionida,ΑΡΓΟΛΙΔΑΣ,Loukaiti,Peloponnese,,Λουκαίτι,ΑΡΓΟΛΙΔΑΣ
Logkanikos,258657.0,8133718.0,6697807.0,37.23102,42.0,9252.0,ESYE25,22.25049,Logkaníkos,0,Sparti,ΛΑΚΩΝΙΑΣ,Logkanikos,Peloponnese,,Λογκανίκος,ΛΑΚΩΝΙΑΣ
Livartzi,265491.0,8133670.0,6697810.0,37.92869,38.0,9133.0,ESYE23,21.90322,Livártzi,0,Kalavryta,ΑΧΑΪΑΣ,Livártzi,West Greece,,Λιβάρτζι,ΑΧΑΪΑΣ
Livartzino,265491.0,8133670.0,6697810.0,37.92499,38.0,9133.0,ESYE23,21.9112,Livartzinó,0,Kalavryta,ΑΧΑΪΑΣ,Livartzinó,West Greece,,Λιβαρτζινό,ΑΧΑΪΑΣ
Livadaki,261797.0,8133677.0,6697810.0,37.5305,39.0,9136.0,ESYE23,21.81261,Livadáki,0,Andritsaina-Krestena,ΗΛΕΙΑΣ,Livadáki,West Greece,,Λιβαδάκι,ΗΛΕΙΑΣ
Lissarea,264644.0,8133801.0,6697807.0,37.65434,41.0,9238.0,ESYE25,21.93164,Lissaréa,0,Gortynia,ΑΡΚΑΔΙΑΣ,Lissaréa,Peloponnese,,Λυσσαρέα,ΑΡΚΑΔΙΑΣ
Linistaina,261797.0,8133677.0,6697810.0,37.44679,39.0,9136.0,ESYE23,21.8573,Linístaina,110,Andritsaina-Krestena,ΗΛΕΙΑΣ,Linistaina,West Greece,,Λινίσταινα,ΗΛΕΙΑΣ
Limni,264644.0,8133668.0,6697807.0,37.78196,41.0,9241.0,ESYE25,22.2765,Límni,157,Tripoli,ΑΡΚΑΔΙΑΣ,Limni,Peloponnese,,Λίμνη,ΑΡΚΑΔΙΑΣ
Limnes,264673.0,8133979.0,6697807.0,37.71408,36.0,9233.0,ESYE25,22.88023,Límnes,734,Argos-Mykines,ΑΡΓΟΛΙΔΑΣ,Limnes,Peloponnese,,Λίμνες,ΑΡΓΟΛΙΔΑΣ
Zacharia,257149.0,8133724.0,6697807.0,36.91263,40.0,9253.0,ESYE25,22.27069,Zacharía,0,West Mani,ΜΕΣΣΗΝΙΑΣ,Zacharía,Peloponnese,,Ζαχαρία,ΜΕΣΣΗΝΙΑΣ
Lykouria,265491.0,8133670.0,6697810.0,37.8605,38.0,9133.0,ESYE23,22.21411,Lykoúria,0,Kalavryta,ΑΧΑΪΑΣ,Lykoúria,West Greece,,Λυκούρια,ΑΧΑΪΑΣ
Lykoudesi,257149.0,8133760.0,6697807.0,37.17461,40.0,9258.0,ESYE25,21.78229,Lykoudési,0,Trifylia,ΜΕΣΣΗΝΙΑΣ,Lykoudési,Peloponnese,,Λυκουδέσι,ΜΕΣΣΗΝΙΑΣ
Lykotrafos,257149.0,8133986.0,6697807.0,37.0498,40.0,9255.0,ESYE25,21.95442,Lykótrafos,0,Messene,ΜΕΣΣΗΝΙΑΣ,Lykótrafos,Peloponnese,,Λυκότραφος,ΜΕΣΣΗΝΙΑΣ
Lykosoura,264644.0,8133802.0,6697807.0,37.3921,41.0,9239.0,ESYE25,22.01454,Lykósoura,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Lykósoura,Peloponnese,,Λυκόσουρα,ΑΡΚΑΔΙΑΣ
Lykochia,264644.0,8133802.0,6697807.0,37.49633,41.0,9239.0,ESYE25,22.16649,Lykóchia,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Lykóchia,Peloponnese,,Λυκόχια,ΑΡΚΑΔΙΑΣ
Lykissa,257149.0,8133986.0,6697807.0,36.912,40.0,9255.0,ESYE25,21.87121,Lýkissa,0,Messene,ΜΕΣΣΗΝΙΑΣ,Lýkissa,Peloponnese,,Λύκισσα,ΜΕΣΣΗΝΙΑΣ
Lykaio,264644.0,8133802.0,6697807.0,37.41457,41.0,9239.0,ESYE25,22.00239,Lýkaio,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Lýkaio,Peloponnese,,Λύκαιο,ΑΡΚΑΔΙΑΣ
Lefktro,257149.0,8133724.0,6697807.0,36.84893,40.0,9253.0,ESYE25,22.26906,Léfktro,0,West Mani,ΜΕΣΣΗΝΙΑΣ,Léfktro,Peloponnese,,Λεύκτρο,ΜΕΣΣΗΝΙΑΣ
Lefkochora,257149.0,8133986.0,6697807.0,37.05314,40.0,9255.0,ESYE25,21.93462,Lefkochóra,0,Messene,ΜΕΣΣΗΝΙΑΣ,Lefkochóra,Peloponnese,,Λευκοχώρα,ΜΕΣΣΗΝΙΑΣ
Lefki,257149.0,8133760.0,6697807.0,37.0444,40.0,9258.0,ESYE25,21.66516,Léfki,0,Trifylia,ΜΕΣΣΗΝΙΑΣ,Léfki,Peloponnese,,Λεύκη,ΜΕΣΣΗΝΙΑΣ
Lefkasi,265491.0,8133670.0,6697810.0,37.86375,38.0,9133.0,ESYE23,22.11453,Lefkási,0,Kalavryta,ΑΧΑΪΑΣ,Lefkási,West Greece,,Λευκάσι,ΑΧΑΪΑΣ
Lefkakia,264673.0,8133806.0,6697807.0,37.55988,36.0,9236.0,ESYE25,22.86072,Lefkákia,934,Nafplio,ΑΡΓΟΛΙΔΑΣ,Lefkakia,Peloponnese,,Λευκάκια,ΑΡΓΟΛΙΔΑΣ
Leptini,264644.0,8133802.0,6697807.0,37.18973,41.0,9239.0,ESYE25,22.17875,Leptíni,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Leptíni,Peloponnese,,Λεπτίνι,ΑΡΚΑΔΙΑΣ
Leontari,264644.0,8133802.0,6697807.0,37.3215,41.0,9239.0,ESYE25,22.14491,Leontári,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Leontári,Peloponnese,,Λεοντάρι,ΑΡΚΑΔΙΑΣ
Leontakis,258657.0,8133713.0,6697807.0,36.4961,42.0,9248.0,ESYE25,22.43319,Leontákis,11,East Mani,ΛΑΚΩΝΙΑΣ,Leontakis,Peloponnese,,Λεοντάκης,ΛΑΚΩΝΙΑΣ
Lemonia,258657.0,8133713.0,6697807.0,36.84694,42.0,9248.0,ESYE25,22.4728,Lemoniá,0,East Mani,ΛΑΚΩΝΙΑΣ,Lemoniá,Peloponnese,,Λεμονιά,ΛΑΚΩΝΙΑΣ
Lagio,258657.0,8133715.0,6697807.0,36.82764,42.0,9250.0,ESYE25,22.57729,Lágio,0,Evrotas,ΛΑΚΩΝΙΑΣ,Lágio,Peloponnese,,Λάγι,ΛΑΚΩΝΙΑΣ
Latzoi,261797.0,8133887.0,6697810.0,37.70875,39.0,9141.0,ESYE23,21.56017,Latzói,0,Pyrgos,ΗΛΕΙΑΣ,Latzói,West Greece,,Λατζόι,ΗΛΕΙΑΣ
Latomeio,258657.0,8133723.0,6697807.0,36.57383,42.0,9251.0,ESYE25,23.0262,Latomeío,0,Monemvasia,ΛΑΚΩΝΙΑΣ,Latomeío,Peloponnese,,Λατομείο,ΛΑΚΩΝΙΑΣ
Lasta,264644.0,8133801.0,6697807.0,37.70524,41.0,9238.0,ESYE25,22.14277,Lásta,0,Gortynia,ΑΡΚΑΔΙΑΣ,Lásta,Peloponnese,,Λάστα,ΑΡΚΑΔΙΑΣ
Lantzounato,257149.0,8133760.0,6697807.0,37.17673,40.0,9258.0,ESYE25,21.80969,Lantzounáto,0,Trifylia,ΜΕΣΣΗΝΙΑΣ,Lantzounáto,Peloponnese,,Λαντζουνάτο,ΜΕΣΣΗΝΙΑΣ
Lagkada,258657.0,8133713.0,6697807.0,36.69673,42.0,9248.0,ESYE25,22.46275,Lagkáda,0,East Mani,ΛΑΚΩΝΙΑΣ,Lagkáda,Peloponnese,,Λαγκάδα,ΛΑΚΩΝΙΑΣ
Lampeia,261797.0,8133692.0,6697810.0,37.85833,39.0,9137.0,ESYE23,21.80772,Lámpeia,0,Olympia,ΗΛΕΙΑΣ,Lámpeia,West Greece,,Λάμπεια,ΗΛΕΙΑΣ
Lalas,261797.0,8133692.0,6697810.0,37.70936,39.0,9137.0,ESYE23,21.72117,Lálas,1168,Olympia,ΗΛΕΙΑΣ,Lálas,West Greece,,Λάλας,ΗΛΕΙΑΣ
Lachi,258657.0,8133723.0,6697807.0,36.4979,42.0,9251.0,ESYE25,23.08127,Láchi,0,Monemvasia,ΛΑΚΩΝΙΑΣ,Láchi,Peloponnese,,Λάχι,ΛΑΚΩΝΙΑΣ
Laiika,257149.0,8133971.0,6697807.0,37.06174,40.0,9254.0,ESYE25,22.09602,Laíika,716,Kalamata,ΜΕΣΣΗΝΙΑΣ,Laiika,Peloponnese,,Λαίικα,ΜΕΣΣΗΝΙΑΣ
Ladas,257149.0,8133971.0,6697807.0,37.08326,40.0,9254.0,ESYE25,22.21566,Ladás,0,Kalamata,ΜΕΣΣΗΝΙΑΣ,Ladás,Peloponnese,,Λαδάς,ΜΕΣΣΗΝΙΑΣ
Kryovrysi,261797.0,8133692.0,6697810.0,37.92022,39.0,9137.0,ESYE23,21.80469,Kryóvrysi,0,Olympia,ΗΛΕΙΑΣ,Kryóvrysi,West Greece,,Κρυόβρυση,ΗΛΕΙΑΣ
Kryoneri,257149.0,8133760.0,6697807.0,37.23268,40.0,9258.0,ESYE25,21.79536,Kryonéri,0,Trifylia,ΜΕΣΣΗΝΙΑΣ,Kryonéri,Peloponnese,,Κρυονέρι,ΜΕΣΣΗΝΙΑΣ
Kremasti,258657.0,8133715.0,6697807.0,36.97863,42.0,9250.0,ESYE25,22.87464,Kremastí,0,Evrotas,ΛΑΚΩΝΙΑΣ,Kremastí,Peloponnese,,Κρεμαστή,ΛΑΚΩΝΙΑΣ
Polydendron,258657.0,8133718.0,6697807.0,37.05737,42.0,9252.0,ESYE25,22.40443,Polydendron,0,Sparti,ΛΑΚΩΝΙΑΣ,Polydendron,Peloponnese,,Πολύδενδρο,ΛΑΚΩΝΙΑΣ
Koutsomodi,259290.0,8133674.0,6697807.0,37.81426,37.0,9245.0,ESYE25,22.69297,Koutsomódi,100,Nemea,ΚΟΡΙΝΘΙΑΣ,Koutsomodi,Peloponnese,,Κουτσομόδι,ΚΟΡΙΝΘΙΑΣ
Koutsi,259290.0,8133674.0,6697807.0,37.85096,37.0,9245.0,ESYE25,22.66806,Koútsi,155,Nemea,ΚΟΡΙΝΘΙΑΣ,Koutsi,Peloponnese,,Κούτσι,ΚΟΡΙΝΘΙΑΣ
Dafni,264644.0,8133668.0,6697807.0,37.36,41.0,9241.0,ESYE25,22.27955,Dáfni,0,Tripoli,ΑΡΚΑΔΙΑΣ,Dáfni,Peloponnese,,Δάφνη,ΑΡΚΑΔΙΑΣ
Koutroumbaiika,264673.0,8133804.0,6697807.0,37.55155,36.0,9234.0,ESYE25,23.16392,Koutroumbaíika,8,Epidaurus,ΑΡΓΟΛΙΔΑΣ,Koutroumpeiika,Peloponnese,,Κουτρουμπέικα,ΑΡΓΟΛΙΔΑΣ
Kourounios,264644.0,8133802.0,6697807.0,37.45284,41.0,9239.0,ESYE25,22.03629,Kourouniós,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Kourouniós,Peloponnese,,Κουρουνιός,ΑΡΚΑΔΙΑΣ
Kounoupitsa,406101.0,8133768.0,6692632.0,37.63258,96.0,9213.0,ESYE31,23.37459,Kounoupítsa,75,Troizinia-Methana,ΠΕΙΡΑΙΩΣ,Kounoupitsa,ΑΤΤΙΚΗΣ,,Κουνουπίτσα,ΠΕΙΡΑΙΩΣ
Artemidha,261797.0,8133711.0,6697810.0,37.53028,39.0,9138.0,ESYE23,21.70564,Artemidha,0,Zacharo,ΗΛΕΙΑΣ,Artemidha,West Greece,,Αρτέμιδα,ΗΛΕΙΑΣ
Koumani,261797.0,8133692.0,6697810.0,37.79067,39.0,9137.0,ESYE23,21.75378,Koúmani,0,Olympia,ΗΛΕΙΑΣ,Koúmani,West Greece,,Κούμανη,ΗΛΕΙΑΣ
Kotroni,261797.0,8133711.0,6697810.0,37.50692,39.0,9138.0,ESYE23,21.75694,Kotróni,0,Zacharo,ΗΛΕΙΑΣ,Kotróni,West Greece,,Κοτρώνι,ΗΛΕΙΑΣ
Kotrafion,258657.0,8133713.0,6697807.0,36.47798,42.0,9248.0,ESYE25,22.44743,Kotráfion,4,East Mani,ΛΑΚΩΝΙΑΣ,Kotrafi,Peloponnese,,Κοτράφι,ΛΑΚΩΝΙΑΣ
Kosmas,264644.0,8133803.0,6697807.0,37.0921,41.0,9240.0,ESYE25,22.74026,Kosmás,0,South Kynouria,ΑΡΚΑΔΙΑΣ,Kosmás,Peloponnese,,--ΑΓΝΩΣΤΟΣ--,ΑΡΚΑΔΙΑΣ
Koskinas,261797.0,8133692.0,6697810.0,37.65908,39.0,9137.0,ESYE23,21.63269,Koskinás,0,Olympia,ΗΛΕΙΑΣ,Koskinás,West Greece,,Κοσκινάς,ΗΛΕΙΑΣ
Koromilia,257149.0,8133986.0,6697807.0,37.15555,40.0,9255.0,ESYE25,21.84931,Koromiliá,0,Messene,ΜΕΣΣΗΝΙΑΣ,Koromiliá,Peloponnese,,Κορομηλιά,ΜΕΣΣΗΝΙΑΣ
Korfos,259290.0,8133673.0,6697807.0,37.76508,37.0,9243.0,ESYE25,23.1247,Kórfos,287,Corinth,ΚΟΡΙΝΘΙΑΣ,Korfos,Peloponnese,,Κόρφος,ΚΟΡΙΝΘΙΑΣ
Konchyli,257149.0,8133986.0,6697807.0,37.21124,40.0,9255.0,ESYE25,21.88855,Konchýli,0,Messene,ΜΕΣΣΗΝΙΑΣ,Konchýli,Peloponnese,,Κογχύλι,ΜΕΣΣΗΝΙΑΣ
Kontovazaina,264644.0,8133801.0,6697807.0,37.79704,41.0,9238.0,ESYE25,21.89957,Kontovázaina,0,Gortynia,ΑΡΚΑΔΙΑΣ,Kontovázaina,Peloponnese,,--ΑΓΝΩΣΤΟΣ--,ΑΡΚΑΔΙΑΣ
ArchaIes Kleones,259290.0,8133674.0,6697807.0,37.82259,37.0,9245.0,ESYE25,22.75069,ArchaÍes Kleonés,633,Nemea,ΚΟΡΙΝΘΙΑΣ,Archaies Kleones,Peloponnese,,Αρχαίες Κλεωνές,ΚΟΡΙΝΘΙΑΣ
Kontogoni,257149.0,8133988.0,6697807.0,37.07777,40.0,9257.0,ESYE25,21.79037,Kontogóni,0,Pylos-Nestoras,ΜΕΣΣΗΝΙΑΣ,Kontogóni,Peloponnese,,Κοντογόνι,ΜΕΣΣΗΝΙΑΣ
Kollines,264644.0,8133668.0,6697807.0,37.28661,41.0,9241.0,ESYE25,22.36029,Kollínes,0,Tripoli,ΑΡΚΑΔΙΑΣ,Kollínes,Peloponnese,,Κολλίνες,ΑΡΚΑΔΙΑΣ
Agios Nikolaos,257149.0,8133987.0,6697807.0,37.31622,40.0,9256.0,ESYE25,21.88784,Ágios Nikólaos,0,Oichalia,ΜΕΣΣΗΝΙΑΣ,Ágios Nikólaos,Peloponnese,,Άγιος Νικόλαος,ΜΕΣΣΗΝΙΑΣ
Koliaki,264673.0,8133804.0,6697807.0,37.59281,36.0,9234.0,ESYE25,23.15965,Koliáki,168,Epidaurus,ΑΡΓΟΛΙΔΑΣ,Koliaki,Peloponnese,,Κολιάκι,ΑΡΓΟΛΙΔΑΣ
Kokkinogeia,258657.0,8133713.0,6697807.0,36.40421,42.0,9248.0,ESYE25,22.48692,Kokkinógeia,9,East Mani,ΛΑΚΩΝΙΑΣ,Kokkinogeia,Peloponnese,,Κοκκινόγεια,ΛΑΚΩΝΙΑΣ
Kokkala,258657.0,8133713.0,6697807.0,36.52694,42.0,9248.0,ESYE25,22.47105,Kokkála,238,East Mani,ΛΑΚΩΝΙΑΣ,Kokkala,Peloponnese,,Κοκκάλα,ΛΑΚΩΝΙΑΣ
Koita,258657.0,8133713.0,6697807.0,36.51334,42.0,9248.0,ESYE25,22.40213,Koíta,96,East Mani,ΛΑΚΩΝΙΑΣ,Kitta,Peloponnese,,Κοίτα,ΛΑΚΩΝΙΑΣ
Kleitoras,265491.0,8133670.0,6697810.0,37.88489,38.0,9133.0,ESYE23,22.04433,Kleítoras,0,Kalavryta,ΑΧΑΪΑΣ,Kleítoras,West Greece,,Κλείτορας,ΑΧΑΪΑΣ
Klindia,261797.0,8133887.0,6697810.0,37.78272,39.0,9141.0,ESYE23,21.67994,Klindiá,0,Pyrgos,ΗΛΕΙΑΣ,Klindiá,West Greece,,Κλινδιά,ΗΛΕΙΑΣ
Amfithea,257149.0,8133987.0,6697807.0,37.2987,40.0,9256.0,ESYE25,21.88,Amfithéa,0,Oichalia,ΜΕΣΣΗΝΙΑΣ,Amfithéa,Peloponnese,,Αμφιθέα,ΜΕΣΣΗΝΙΑΣ
Kladeos,261797.0,8133692.0,6697810.0,37.67886,39.0,9137.0,ESYE23,21.649,Kladeós,0,Olympia,ΗΛΕΙΑΣ,Kladeós,West Greece,,Κλαδεός,ΗΛΕΙΑΣ
Kitriai,257149.0,8133724.0,6697807.0,36.92869,40.0,9253.0,ESYE25,22.14234,Kitriaí,101,West Mani,ΜΕΣΣΗΝΙΑΣ,Kitries,Peloponnese,,Κιτριές,ΜΕΣΣΗΝΙΑΣ
Kipseli,406101.0,8133768.0,6692632.0,37.61059,96.0,9213.0,ESYE31,23.39809,Kipséli,47,Troizinia-Methana,ΠΕΙΡΑΙΩΣ,Kypseli,ΑΤΤΙΚΗΣ,,Κυψέλη,ΠΕΙΡΑΙΩΣ
Kyparissia,264644.0,8133802.0,6697807.0,37.44488,41.0,9239.0,ESYE25,22.06556,Kyparíssia,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Kyparíssia,Peloponnese,,Κυπαρίσσια,ΑΡΚΑΔΙΑΣ
Kineta,264673.0,8133805.0,6697807.0,37.36166,36.0,9235.0,ESYE25,23.22295,Kinéta,0,Ermionida,ΑΡΓΟΛΙΔΑΣ,Kinéta,Peloponnese,,Κινέττα,ΑΡΓΟΛΙΔΑΣ
Chrystofilaiika,257149.0,8133971.0,6697807.0,37.19091,40.0,9254.0,ESYE25,22.01769,Chrystofilaíika,0,Kalamata,ΜΕΣΣΗΝΙΑΣ,Chrystofilaíika,Peloponnese,,Χρυστοφιλαίικα,ΜΕΣΣΗΝΙΑΣ
Chrysovitsi,264644.0,8133668.0,6697807.0,37.54679,41.0,9241.0,ESYE25,22.20969,Chrysovítsi,0,Tripoli,ΑΡΚΑΔΙΑΣ,Chrysovítsi,Peloponnese,,Χρυσοβίτσι,ΑΡΚΑΔΙΑΣ
Chrysochori,257149.0,8133987.0,6697807.0,37.34076,40.0,9256.0,ESYE25,21.86387,Chrysochóri,0,Oichalia,ΜΕΣΣΗΝΙΑΣ,Chrysochóri,Peloponnese,,Χρυσοχώρι,ΜΕΣΣΗΝΙΑΣ
Chranoi,264644.0,8133802.0,6697807.0,37.3232,41.0,9239.0,ESYE25,22.03285,Chránoi,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Chránoi,Peloponnese,,Χράνοι,ΑΡΚΑΔΙΑΣ
Khoutalaiika,264673.0,8133804.0,6697807.0,37.6093,36.0,9234.0,ESYE25,22.99533,Khoutalaíika,48,Epidaurus,ΑΡΓΟΛΙΔΑΣ,Choutalaiika,Peloponnese,,Χουταλαίικα,ΑΡΓΟΛΙΔΑΣ
Chouni,264644.0,8133803.0,6697807.0,37.07169,41.0,9240.0,ESYE25,22.85014,Choúni,0,South Kynouria,ΑΡΚΑΔΙΑΣ,Choúni,Peloponnese,,Χούνη,ΑΡΚΑΔΙΑΣ
Chotoussa,264644.0,8133668.0,6697807.0,37.76833,41.0,9241.0,ESYE25,22.25519,Chotoússa,63,Tripoli,ΑΡΚΑΔΙΑΣ,Chotoussa,Peloponnese,,Χωτούσσα,ΑΡΚΑΔΙΑΣ
Chosiari,258657.0,8133713.0,6697807.0,36.71179,42.0,9248.0,ESYE25,22.4921,Chosiári,0,East Mani,ΛΑΚΩΝΙΑΣ,Chosiári,Peloponnese,,Χωσιάρι,ΛΑΚΩΝΙΑΣ
Choremis,264644.0,8133802.0,6697807.0,37.38354,41.0,9239.0,ESYE25,22.08429,Chorémis,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Chorémis,Peloponnese,,Χωρέμης,ΑΡΚΑΔΙΑΣ
Neo Iraio,264673.0,8133979.0,6697807.0,37.6711,36.0,9233.0,ESYE25,22.77365,Néo Iraío,488,Argos-Mykines,ΑΡΓΟΛΙΔΑΣ,Neo Iraio,Peloponnese,,Νέο Ηραίο,ΑΡΓΟΛΙΔΑΣ
Chomatero,257149.0,8133988.0,6697807.0,36.83055,40.0,9257.0,ESYE25,21.89255,Chomateró,0,Pylos-Nestoras,ΜΕΣΣΗΝΙΑΣ,Chomateró,Peloponnese,,Χωματερό,ΜΕΣΣΗΝΙΑΣ
Chirades,264644.0,8133802.0,6697807.0,37.28408,41.0,9239.0,ESYE25,22.07324,Chirádes,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Chirádes,Peloponnese,,Χιράδες,ΑΡΚΑΔΙΑΣ
Cheimerini Meligou,264644.0,8133800.0,6697807.0,37.39791,41.0,9237.0,ESYE25,22.72588,Cheimeriní Meligoú,0,North Kynouria,ΑΡΚΑΔΙΑΣ,Cheimeriní Meligoú,Peloponnese,,Χειμερινή Μελιγού,ΑΡΚΑΔΙΑΣ
Chelidoni,261797.0,8133692.0,6697810.0,37.71397,39.0,9137.0,ESYE23,21.6235,Chelidóni,0,Olympia,ΗΛΕΙΑΣ,Chelidóni,West Greece,,Χελιδόνι,ΗΛΕΙΑΣ
Charokopio,257149.0,8133988.0,6697807.0,36.80854,40.0,9257.0,ESYE25,21.91319,Charokopio,0,Pylos-Nestoras,ΜΕΣΣΗΝΙΑΣ,Charakopio,Peloponnese,,Χαρακοποιό,ΜΕΣΣΗΝΙΑΣ
Charakas,258657.0,8133723.0,6697807.0,36.91605,42.0,9251.0,ESYE25,22.99685,Chárakas,0,Monemvasia,ΛΑΚΩΝΙΑΣ,Chárakas,Peloponnese,,Χάρακας,ΛΑΚΩΝΙΑΣ
Chalikia Vatta,258657.0,8133713.0,6697807.0,36.61723,42.0,9248.0,ESYE25,22.47717,Chalikiá Vátta,22,East Mani,ΛΑΚΩΝΙΑΣ,Chalikia Vatta,Peloponnese,,Χαλικιά Βάττα,ΛΑΚΩΝΙΑΣ
Chalazoni,257149.0,8133760.0,6697807.0,37.18713,40.0,9258.0,ESYE25,21.6213,Chalazóni,0,Trifylia,ΜΕΣΣΗΝΙΑΣ,Chalazóni,Peloponnese,,Χαλαζόνι,ΜΕΣΣΗΝΙΑΣ
Kerastaris,264644.0,8133668.0,6697807.0,37.4198,41.0,9241.0,ESYE25,22.23887,Kerastáris,0,Tripoli,ΑΡΚΑΔΙΑΣ,Kerastáris,Peloponnese,,Κεραστάρης,ΑΡΚΑΔΙΑΣ
Kerasia,265491.0,8133670.0,6697810.0,37.92592,38.0,9133.0,ESYE23,21.93108,Kerasiá,0,Kalavryta,ΑΧΑΪΑΣ,Kerasiá,West Greece,,Κερασιά,ΑΧΑΪΑΣ
Kerasia,264644.0,8133668.0,6697807.0,37.36604,41.0,9241.0,ESYE25,22.39335,Kerasiá,0,Tripoli,ΑΡΚΑΔΙΑΣ,Kerasiá,Peloponnese,,Κερασιά,ΑΡΚΑΔΙΑΣ
Kelefa,258657.0,8133713.0,6697807.0,36.70717,42.0,9248.0,ESYE25,22.40331,Kelefá,39,East Mani,ΛΑΚΩΝΙΑΣ,Kelefa,Peloponnese,,Κελεφά,ΛΑΚΩΝΙΑΣ
Kefalovryso,257149.0,8133986.0,6697807.0,37.14731,40.0,9255.0,ESYE25,21.80118,Kefalóvryso,0,Messene,ΜΕΣΣΗΝΙΑΣ,Kefalóvryso,Peloponnese,,Κεφαλόβρυσο,ΜΕΣΣΗΝΙΑΣ
Kefalarion,259290.0,8133675.0,6697807.0,37.92214,37.0,9247.0,ESYE25,22.51223,Kefalárion,251,Sikyona,ΚΟΡΙΝΘΙΑΣ,Kefalari,Peloponnese,,Κεφαλάρι,ΚΟΡΙΝΘΙΑΣ
Kafkonia,261797.0,8133692.0,6697810.0,37.68681,39.0,9137.0,ESYE23,21.61533,Kafkonía,0,Olympia,ΗΛΕΙΑΣ,Kafkonía,West Greece,,Καυκωνία,ΗΛΕΙΑΣ
Perdikoneri,264644.0,8133801.0,6697807.0,37.73528,41.0,9238.0,ESYE25,21.99361,Perdikonéri,0,Gortynia,ΑΡΚΑΔΙΑΣ,Perdikonéri,Peloponnese,,Περδικονέρι,ΑΡΚΑΔΙΑΣ
Katsimpalis,264644.0,8133802.0,6697807.0,37.45129,41.0,9239.0,ESYE25,22.09676,Katsímpalis,0,Megalopoli,ΑΡΚΑΔΙΑΣ,Katsímpalis,Peloponnese,,Κατσίμπαλης,ΑΡΚΑΔΙΑΣ
Exochiko,257149.0,8133760.0,6697807.0,37.18934,40.0,9258.0,ESYE25,21.59564,Exochikó,0,Trifylia,ΜΕΣΣΗΝΙΑΣ,Exochikó,Peloponnese,,Εξοχικό,ΜΕΣΣΗΝΙΑΣ
Kato Xirochori,261797.0,8133711.0,6697810.0,37.49911,39.0,9138.0,ESYE23,21.64419,Káto Xirochóri,0,Zacharo,ΗΛΕΙΑΣ,Káto Xirochóri,West Greece,,Κάτω Ξηροχώρι,ΗΛΕΙΑΣ
Kato Verga,257149.0,8133971.0,6697807.0,36.99885,40.0,9254.0,ESYE25,22.16575,Káto Vérga,94,Kalamata,ΜΕΣΣΗΝΙΑΣ,Kato Verga,Peloponnese,,Κάτω Βέργα,ΜΕΣΣΗΝΙΑΣ
Kato Samiko,261797.0,8133677.0,6697810.0,37.54336,39.0,9136.0,ESYE23,21.59722,Káto Samikó,0,Andritsaina-Krestena,ΗΛΕΙΑΣ,Káto Samikó,West Greece,,Κάτω Σαμικό,ΗΛΕΙΑΣ
Kleitoria,265491.0,8133670.0,6697810.0,37.897,38.0,9133.0,ESYE23,22.12208,Kleitoría,0,Kalavryta,ΑΧΑΪΑΣ,Kleitoría,West Greece,,Κλειτορία,ΑΧΑΪΑΣ
Kato Karveli,257149.0,8133971.0,6697807.0,37.06947,40.0,9254.0,ESYE25,22.16546,Káto Karvéli,0,Kalamata,ΜΕΣΣΗΝΙΑΣ,Káto Karvéli,Peloponnese,,Κάτω Καρβέλι,ΜΕΣΣΗΝΙΑΣ
Kato Glykovrysi,258657.0,8133715.0,6697807.0,36.82791,42.0,9250.0,ESYE25,22.77732,Káto Glykóvrysi,1753,Evrotas,ΛΑΚΩΝΙΑΣ,Káto Glykóvrysi,Peloponnese,,Κάτω Γλυκόβρυση,ΛΑΚΩΝΙΑΣ
