name,full_name,lat,lon,h,dimenot,dimos,nomos,diam
Ασπροχώριον,"Ασπροχώριον,το",38.27413559,23.7495079,227,Αυλώνος,ΑΥΛΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Νέο Συκάμινο,"Νέο Συκάμινο,το",38.31364059,23.70049667,80,Συκαμίνου,ΣΥΚΑΜΙΝΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Καμάρι,"Καμάρι,το",38.31298065,23.71865082,55,Συκαμίνου,ΣΥΚΑΜΙΝΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Πευκιάς,"Πευκιάς,ο",38.31857681,23.70642853,79,Συκαμίνου,ΣΥΚΑΜΙΝΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Κατηφόρι,"Κατηφόρι,το",38.30915833,23.73756027,40,Συκαμίνου,ΣΥΚΑΜΙΝΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Άγιος Αθανάσιος,"Άγιος Αθανάσιος,ο",38.31266022,23.73067284,43,Νέων Παλατίων,ΩΡΩΠΙΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Αγία Αικατερίνη,"Αγία Αικατερίνη,η",38.31943893,23.72261429,61,Νέων Παλατίων,ΩΡΩΠΙΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Χαλκούτσιον,"Χαλκούτσιον,το",38.32909393,23.73165512,2,Σκάλας Ωρωπού,ΩΡΩΠΙΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Αύρα,"Αύρα,η",38.17720795,24.0290699,43,Μαραθώνος,ΜΑΡΑΘΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Κάτω Σούλιον,"Κάτω Σούλιον,το",38.15820312,24.00331306,13,Μαραθώνος,ΜΑΡΑΘΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Άνω Σούλιον,"Άνω Σούλιον,το",38.1810379,23.9773674,190,Μαραθώνος,ΜΑΡΑΘΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Βόθων,"Βόθων,ο",38.17335129,23.91807556,262,Μαραθώνος,ΜΑΡΑΘΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Βρανάς,"Βρανάς,ο",38.11973572,23.94579315,35,Μαραθώνος,ΜΑΡΑΘΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Άγιος Παντελεήμων,"Άγιος Παντελεήμων,ο",38.11518097,23.98775673,0,Μαραθώνος,ΜΑΡΑΘΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Σχινιάς,"Σχινιάς,ο",38.1414032,24.02664948,1,Μαραθώνος,ΜΑΡΑΘΩΝΟΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Άγιος Γεώργιος,"Άγιος Γεώργιος,ο",38.23261261,23.83576393,359,Πολυδενδρίου,ΠΟΛΥΔΕΝΔΡΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Ταξιάρχες,"Ταξιάρχες,οι",38.19786453,23.85507202,291,Πολυδενδρίου,ΠΟΛΥΔΕΝΔΡΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Ηρακλειδείς,"Ηρακλειδείς,οι",38.19035721,23.85826111,276,Πολυδενδρίου,ΠΟΛΥΔΕΝΔΡΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Αγία Τριάδα,"Αγία Τριάδα,η (τ.Διεθνής Ιπποκράτειος Πολιτεία,η)",38.20661163,23.80844879,583,Αφιδνών,ΑΦΙΔΝΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Σταθμός Αφιδνών,"Σταθμός Αφιδνών,ο",38.1848526,23.84191895,293,Αφιδνών,ΑΦΙΔΝΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Κοκκινόβραχος,"Κοκκινόβραχος,ο",38.17645264,23.8398838,315,Αφιδνών,ΑΦΙΔΝΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Κοσμοθέα,"Κοσμοθέα,η",38.17013168,23.84960365,299,Αφιδνών,ΑΦΙΔΝΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Δροσοπηγή,"Δροσοπηγή,η",38.16408539,23.8261013,567,Αφιδνών,ΑΦΙΔΝΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Πευκόφυτον,"Πευκόφυτον,το",38.15196991,23.86734772,353,Αγίου Στεφάνου,ΑΓΙΟΥ ΣΤΕΦΑΝΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Νέος Βουτζάς,"Νέος Βουτζάς,ο",38.03985977,23.98162079,119,Νέας Μάκρης,ΝΕΑΣ ΜΑΚΡΗΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Νταού Πεντέλη,"Νταού Πεντέλη,η",38.03684235,23.94253731,291,Πεντέλης,ΠΕΝΤΕΛΗΣ,ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ,ΑΤΤΙΚΗ
Ραπεντώσα,"Ραπεντώσα,η",38.09082794,23.90110779,405,Διονύσου,ΔΙΟΝΥΣΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Λεοντάριον,"Λεοντάριον,το",37.98386765,23.85197639,200,Παλλήνης,ΠΑΛΛΗΝΗΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Δασαμάρι,"Δασαμάρι,το",38.02657318,23.92149734,231,Πικερμίου,ΠΙΚΕΡΜΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Διώνη,"Διώνη,η",38.01847839,23.9323082,178,Πικερμίου,ΠΙΚΕΡΜΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Ντράφι,"Ντράφι,το",38.02126312,23.9123764,199,Πικερμίου,ΠΙΚΕΡΜΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Παλαιός Μύλος,"Παλαιός Μύλος,ο",38.01332092,23.93324471,154,Πικερμίου,ΠΙΚΕΡΜΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Καλλιτεχνούπολις,"Καλλιτεχνούπολις,η",38.0240593,23.95534325,181,Ραφήνας,ΡΑΦΗΝΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Σκαραμαγκάς,"Σκαραμαγκάς,ο",38.01135635,23.59799957,12,Χαϊδαρίου,ΧΑΪΔΑΡΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ,ΑΤΤΙΚΗ
Νέος Πόντος,"Νέος Πόντος,ο",38.07825851,23.51502228,118,Μαγούλας,ΜΑΓΟΥΛΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Πάρνης,"Πάρνης,η",38.14933014,23.7351799,1059,Αχαρνών,ΑΧΑΡΝΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Μονή Κοιμήσεως Θεοτόκου Κλειστών,"Μονή Κοιμήσεως Θεοτόκου Κλειστών,η",38.12790298,23.65421295,460,Φυλής,ΦΥΛΗΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Νέα Ζωή,"Νέα Ζωή,η",38.08214569,23.48281097,141,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Λούτσα,"Λούτσα,η",38.04214478,23.46327209,230,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Διόδια,"Διόδια,τα",38.03820801,23.49156189,49,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Άγιος Χαράλαμπος,"Άγιος Χαράλαμπος,ο",38.09455109,23.44709587,251,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Άγιος Σωτήρ,"Άγιος Σωτήρ,ο",38.10313034,23.42021561,378,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Θέα,"Θέα,η",38.13402557,23.41721535,469,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Πουρνάρι,"Πουρνάρι,το",38.14899826,23.43382072,304,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Λεύκα,"Λεύκα,η",38.1709671,23.45129967,311,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Μονή Οσίου Μελετίου,"Μονή Οσίου Μελετίου,η",38.18927383,23.45594215,512,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Παλαιοχώριον,"Παλαιοχώριον,το",38.12089539,23.40345001,337,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Άγιος Γεώργιος,"Άγιος Γεώργιος,ο",38.12475967,23.32884598,494,Μάνδρας,ΜΑΝΔΡΑΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Προφήτης Ηλίας,"Προφήτης Ηλίας,ο",38.16796112,23.36935234,379,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Αγιος Κωνσταντίνος,"Αγιος Κωνσταντίνος,ο",38.16206741,23.38848877,346,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Άγιος Νεκτάριος,"Άγιος Νεκτάριος,ο",38.16005325,23.28938675,650,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Κρύο Πηγάδι,"Κρύο Πηγάδι,το",38.13895416,23.28384781,532,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Αγία Παρασκευή,"Αγία Παρασκευή,η",38.1401825,23.2723465,457,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Μύτικας,"Μύτικας,ο",38.13303757,23.19548988,336,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Ψάθα,"Ψάθα,η",38.10742569,23.21812439,9,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Βένιζα,"Βένιζα,η",38.08314514,23.2462616,395,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Κάτω Αλεποχώριον,"Κάτω Αλεποχώριον,το",38.08565903,23.18637466,0,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Άνω Αλεποχώριον,"Άνω Αλεποχώριον,το",38.08032608,23.21185303,248,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Λούμπα,"Λούμπα,η",38.07683182,23.22254944,357,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Αιγόσθενα,"Αιγόσθενα,τα",38.14862442,23.22466087,15,Βιλίων,ΒΙΛΙΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Λάκκα Καλογήρου,"Λάκκα Καλογήρου,η (τ.Λάκκοι Καλογήρου,οι)",37.99385834,23.38275146,22,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Μονή Παναχράντου,"Μονή Παναχράντου,η",38.03013992,23.35791779,56,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Στίκας,"Στίκας,ο",37.97223282,23.31153488,86,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Αγία Τριάς,"Αγία Τριάς,η",37.97297287,23.39748764,9,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Πάχη,"Πάχη,η",37.97195053,23.36091232,17,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Κουμίντρι,"Κουμίντρι,το",38.00017548,23.40792847,20,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Μονή Αγίου Ιεροθέου,"Μονή Αγίου Ιεροθέου,η",38.00697327,23.26678848,280,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Μονή Αγίου Ιωάννου Προδρόμου,"Μονή Αγίου Ιωάννου Προδρόμου,η",38.04856491,23.178545,189,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Αιγειρούσαι,"Αιγειρούσαι,αι",38.06971741,23.1674614,3,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Σπάρτα,"Σπάρτα,η",38.03639603,23.16748238,320,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Κινέτα,"Κινέτα,η",37.96709442,23.20946693,19,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Βλυχάδα,"Βλυχάδα,η",38.02661896,23.43881989,113,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Παχάκιον,"Παχάκιον,το (νησίς)",37.96749878,23.36014748,0,Μεγαρέων,ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗ
Μονή Κοιμήσεως Θεοτόκου Φανερωμένης,"Μονή Κοιμήσεως Θεοτόκου Φανερωμένης,η",37.98182297,23.43366432,3,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Στενόν,"Στενόν,το",37.9747467,23.42656517,25,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Μπατσί,"Μπατσί,το (τ.Μπατσής,ο)",37.99728012,23.50143433,1,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Μακρόνησος,"Μακρόνησος,η (νησίς)",37.96411133,23.416502,11,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Ρεβυθούσα,"Ρεβυθούσα,η (νησίς)",37.95895386,23.39925575,20,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Άγιος Γεώργιος,"Άγιος Γεώργιος,ο (νησίς)",37.95959473,23.53776932,3,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Λέρος,"Λέρος,η (νησίς)",37.98987198,23.536726,49,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Ελληνικό,"Ελληνικό,το",37.97140121,23.51564026,53,Σαλαμίνος,ΣΑΛΑΜΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Σπιθάρι,"Σπιθάρι,το",37.94222641,23.5254097,26,Αμπελακίων,ΑΜΠΕΛΑΚΙΩΝ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Κυνοσούρα,"Κυνοσούρα,η",37.94179916,23.55463409,24,Αμπελακίων,ΑΜΠΕΛΑΚΙΩΝ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Ψυττάλεια,"Ψυττάλεια,η (νησίς)",37.93796921,23.58660507,20,Πειραιώς,ΠΕΙΡΑΙΩΣ,ΝΟΜΑΡΧΙΑ ΠΕΙΡΑΙΩΣ,ΑΤΤΙΚΗ
Βλητικός Σταθμός,"Βλητικός Σταθμός,ο",37.9606514,23.77800941,228,Καισαριανής,ΚΑΙΣΑΡΙΑΝΗΣ,ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ,ΑΤΤΙΚΗ
Αργιθέα,"Αργιθέα,η",37.97299957,23.88329697,189,Παιανίας,ΠΑΙΑΝΙΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Άγιος Νικόλαος Μπούρα,"Άγιος Νικόλαος Μπούρα,ο",37.96949005,23.89628983,169,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Χριστούπολις,"Χριστούπολις,η",37.97550201,23.915905,129,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Άγιος Ιωάννης,"Άγιος Ιωάννης,ο",37.95846176,23.98041725,67,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Νεάπολη,"Νεάπολη,η",37.96399689,23.97866631,64,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Βελανιδιά,"Βελανιδιά,η",37.9718399,23.97419548,83,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Φοίνικας,"Φοίνικας,ο",37.9850502,23.93241119,101,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Ήμερος Πεύκος,"Ήμερος Πεύκος,ο",37.9918251,23.94523239,91,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Αγία Κυριακή,"Αγία Κυριακή,η",37.99121857,23.97574425,124,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Έτος Στέκο,"Έτος Στέκο,το",37.99813461,23.96038818,89,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Άγιος Σεραφείμ,"Άγιος Σεραφείμ,ο",37.97706985,23.98196602,61,Σπάτων-Λούτσας,ΣΠΑΤΩΝ-ΛΟΥΤΣΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Μαρκόπουλον,"Μαρκόπουλον,το",37.88024521,23.93131638,106,Μαρκοπούλου Μεσογαίας,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Κουλιδάς,"Κουλιδάς,ο",37.88979721,23.9738102,37,Μαρκοπούλου Μεσογαίας,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Βραυρώνα,"Βραυρώνα,η",37.91717529,24.00991058,18,Μαρκοπούλου Μεσογαίας,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Χαμολιά,"Χαμολιά,η",37.91809464,24.02757835,22,Μαρκοπούλου Μεσογαίας,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
Ποριά,"Ποριά,τα",37.92717361,24.00428009,24,Μαρκοπούλου Μεσογαίας,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗ,ΑΤΤΙΚΗ
