code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,koinot_id,kath,article_kath,article_dim,lat,long
1110102020601,Κίνυρα,171,171,219,219,209,212,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Κινύρων,11101020206,Κίνυρα,τα,τα,,
1110102020701,Λύκειο,1016,990,1035,1040,910,917,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Λυκείου,11101020207,Λύκειον,το,το,41.06413,25.6857
1110102020801,Μικρό Πιστό,433,415,367,366,377,373,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Μικρού Πιστού,11101020208,Μικρόν Πιστόν,το,το,41.06562,25.64569
1110102020901,Μύστακας,419,417,438,441,444,444,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Μύστακα,11101020209,Μύστακας,ο,ο,41.08118,25.64946
1110102021001,Νέδα,246,246,260,261,266,267,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Νέδας,11101020210,Νέδα,η,η,41.07685,25.7958
1110102021101,Νικητές,94,93,101,101,104,105,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Νικητών,11101020211,Νικηταί,οι,οι,41.10776,25.72369
1110102021201,Πλαγιά,294,316,293,293,271,270,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Πλαγιάς,11101020212,Πλαγιά,η,η,41.13231,25.72
1110102021301,Σκάλωμα,318,307,377,374,361,360,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Σκαλώματος,11101020213,Σκάλωμα,το,το,41.12369,25.6769
1110102021401,Στροφή,339,338,346,344,364,364,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Στροφής,11101020214,Στροφή,η,η,41.09335,25.7896
1110102030101,Κέχρος,199,191,175,167,201,183,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Κέχρος,ο,ο,,
1110102030102,Άνω Καμπή,23,16,42,41,20,21,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Άνω Καμπή,η,η,41.26029,25.91053
1110102030103,Βούρλα,30,30,44,44,51,51,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Βούρλα,τα,τα,41.24148,25.81033
1110102030104,Κάμπος,76,76,164,164,177,177,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Κάμπος,ο,ο,,
1110102030105,Κερασιά,125,123,135,135,123,123,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Κερασιά,η,η,41.17973,25.28505
1110102030106,Μικρός Κέχρος,103,94,166,167,217,218,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Μικρός Κέχρος,ο,ο,41.20182,25.85233
1110102030107,Μοαστήρι,74,69,79,79,106,108,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Μοναστήριον,το,το,,
1110102030108,Τσούκκα,65,62,67,67,96,96,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Τσούκκα,η,η,41.22286,25.81685
1110102030109,Χαμηλό,84,78,153,150,191,189,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Χαμηλόν,το,το,,
1110102030110,Χαράδρα,113,113,120,118,126,126,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Χαράδρα,η,η,41.18745,25.88843
1110102030111,Χλόη,330,299,432,426,429,425,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,11101020301,Χλόη,η,η,41.28877,25.85458
1110102040101,Οργάνη,496,475,521,511,545,530,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Οργάνη,η,η,41.25288,25.68446
1110102040102,Άνω Κάρδαμος,52,51,131,126,146,148,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Άνω Κάρδαμος,ο,ο,,
1110102040103,Βυρσίνη,307,305,407,403,498,492,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Βυρσίνη,η,η,,
1110102040104,Δρανιά,164,161,170,170,183,181,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Δρανιά,η,η,41.24362,25.62741
1110102040105,Καλύβια,51,50,84,84,134,134,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Καλύβια,τα,τα,41.30691,25.84846
1110102040106,Κάρδαμος,178,174,193,190,220,219,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Κάρδαμος,ο,ο,41.27919,25.62541
1110102040107,Κάτω Βυρσίνη,77,76,174,173,206,205,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Κάτω Βυρσίνη,η,η,41.21217,25.6748
1110102040108,Κόβαλο,58,57,91,89,91,91,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Κόβαλον,το,το,41.20803,25.69228
1110102040109,Κύμη,306,272,406,403,410,408,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Κύμη,η,η,41.30414,25.67124
1110102040110,Μυρτίσκη,385,355,434,433,430,428,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Μυρτίσκη,η,η,41.27801,25.77908
1110102040111,Σμιγάδα,109,101,254,243,272,271,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,11101020401,Σμιγάδα,η,η,41.27251,25.73357
1110103010101,Ίασμος,2586,2534,2739,2749,2620,2536,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Ιάσμου,11101030101,Ίασμος,ο,ο,,
1110103010102,Γαλήνη,289,285,327,330,352,362,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Ιάσμου,11101030101,Γαλήνη,η,η,41.10733,25.20595
1110103010103,Διαλαμπή,469,473,584,628,666,709,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Ιάσμου,11101030101,Διαλαμπή,η,η,41.08966,25.14768
1110103010104,Ιππικό,37,37,85,85,68,67,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Ιάσμου,11101030101,Ιππικόν,το,το,,
1110103010105,Κοπτερό,810,789,840,837,787,793,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Ιάσμου,11101030101,Κοπτερόν,το,το,41.11968,25.12296
1110103010106,Μελίταινα,15,15,42,42,27,27,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Ιάσμου,11101030101,Μελίταινα,η,η,41.23837,25.20421
1110103010107,Μωσαϊκό,193,189,179,188,217,218,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Ιάσμου,11101030101,Μωσαϊκόν,το,το,41.09225,25.19599
1110103010201,Αμβροσία,432,428,600,592,751,804,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Αμβροσίας,11101030102,Αμβροσία,η,η,41.08915,25.23613
1110103010202,Μικρό Παλλάδι,60,60,52,44,43,44,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Αμβροσίας,11101030102,Μικρόν Παλλάδιον,το,το,,
1110103010203,Παλλάδι,274,274,316,316,394,399,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Αμβροσίας,11101030102,Παλλάδιον,το,το,41.06126,25.23554
1110103010301,Σάλπη,470,468,678,679,662,670,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Σάλπης,11101030103,Σάλπη,η,η,41.05183,25.19104
1110103010302,Γλυκοέρι,68,68,122,124,136,145,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,Σάλπης,11101030103,Γλυκονέριον,το,το,,
1110103020101,Αμαξάδες,1195,1120,1060,1030,1039,1047,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΑΜΑΞΑΔΩΝ,Αμαξάδων,11101030201,Αμαξάδες,οι,οι,,
1110103020102,Άνω Αμαξάδες,563,562,542,533,502,510,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΑΜΑΞΑΔΩΝ,Αμαξάδων,11101030201,Άνω Αμαξάδες,οι,οι,41.12831,25.0611
1110103020103,Μοναχοί,15,14,28,28,51,51,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΑΜΑΞΑΔΩΝ,Αμαξάδων,11101030201,Μοναχοί,οι,οι,,
1110103030101,Σώστης,712,705,751,750,821,830,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Σώστη,11101030301,Σώστης,ο,ο,41.13562,25.27747
1110103030201,Αγίασμα,326,319,363,361,394,378,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ασωμάτων,11101030302,Αγίασμα,το,το,41.16559,25.37025
1110103030202,Ασώματοι,712,707,778,786,822,818,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ασωμάτων,11101030302,Ασώματοι,οι,οι,41.15624,25.34273
1110103030203,Δύμη,403,403,430,431,479,479,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ασωμάτων,11101030302,Δύμη,η,η,41.16947,25.37887
1110103030204,Θάμνα,513,512,553,550,580,568,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ασωμάτων,11101030302,Θάμνα,τα,τα,41.16309,25.35986
1110103030205,Φοιτητικές Εστίες Δ.Π.Θ.,346,339,370,380,0,0,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ασωμάτων,11101030302,Φοιτητικές Εστίες Δ.Π.Θ.,Φοιτητικές Εστίες Δ.Π.Θ.,Φοιτητικές Εστίες Δ.Π.Θ.,,
1110103030206,Ρίζωμα,287,273,263,265,310,309,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ασωμάτων,11101030302,Ρίζωμα,το,το,41.15396,25.34999
1110103030207,Φωλέα,264,263,251,251,240,238,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ασωμάτων,11101030302,Φωλέα,η,η,,
1110103030301,Κερασέα,8,8,13,16,17,19,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Κερασέας,11101030303,Κερασέα,η,η,38.7365,21.47056
1110103030401,Ληνός,411,398,396,408,425,423,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Ληνού,11101030304,Ληνός,ο,ο,41.13282,25.25878
1110103030501,Μέγα Πιστό,886,870,938,950,891,888,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Μέγα Πιστού,11101030305,Μέγα Πιστόν,το,το,41.14712,25.30108
1110103030601,Μίσχος,729,721,736,724,792,797,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Μίσχου,11101030306,Μίσχος,ο,ο,41.15318,25.31887
1110103030701,Πολύανθο,712,688,798,794,890,870,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Πολυάνθου,11101030307,Πολύανθον,το,το,41.12916,25.22404
1110103030702,Κρυστάλλη,9,9,8,10,11,11,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Πολυάνθου,11101030307,Κρυστάλλη,η,η,41.22116,25.24447
1110103030703,Τρίκορφο,16,16,9,9,4,4,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΙΑΣΜΟΥ,ΣΩΣΤΟΥ,Πολυάνθου,11101030307,Τρίκορφον,το,το,41.19249,25.19119
1110104010101,Σάπες,3351,3287,3812,3754,2334,2247,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Σάπαι,οι,οι,,
1110104010102,Αετοκορυφή,87,86,91,94,104,122,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Αετοκορυφή,η,η,40.98054,25.61196
1110104010103,Αρσάκειο,660,650,712,742,756,773,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Αρσάκειον,το,το,41.01521,25.67736
1110104010104,Βέλκι,329,329,293,297,295,296,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Βέλκιον,το,το,40.98096,25.65334
1110104010105,Κασσιτερά,17,17,0,30,25,27,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Κασσιτερά,τα,τα,,
1110104010106,Πρωτάτο,278,277,345,352,398,390,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Πρωτάτον,το,το,41.06898,25.62183
1110104010107,Τσιφλίκι,87,86,76,76,66,66,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Τσιφλίκιον,το,το,,
1110104010108,Χαμηλό,179,180,254,254,264,270,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Σαπών,11101040101,Χαμηλόν,το,το,,
1110104010201,Αμφία,359,358,390,408,381,384,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Αμφίας,11101040102,Αμφία,τα,τα,41.08209,25.61567
1110104010301,Αρίσβη,1054,1045,1087,1102,1177,1174,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Αρίσβης,11101040103,Αρίσβη,η,η,41.07,25.59041
1110104010401,Εβρίνος,455,464,507,510,462,473,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Εβρίνου,11101040104,Εβρίνος,ο,ο,,
1110104010501,Ιάσι,83,88,155,163,176,191,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Ιασίου,11101040105,Ιάσιον,το,το,41.07495,25.71446
1110104010601,Κιζάρι,45,44,68,76,54,56,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Κιζαρίου,11101040106,Κιζάριον,το,το,41.06131,25.76785
1110104010701,Κρωβύλη,129,130,220,234,292,297,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Κρωβύλης,11101040107,Κρωβύλη,η,η,40.95038,25.56425
1110104010702,Παλαιά Κρωβύλη,277,274,293,293,296,296,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,ΣΑΠΩΝ,Κρωβύλης,11101040107,Παλαιά Κρωβύλη,η,η,,
