code,location,mon_plith,astikotita,orinotita,ekt
11210010101,Δημοτική Κοινότητα Εδέσσης,19036,True,0.0,39.387
1121001010101,"Έδεσσα,η",18229,,,
1121001010102,"Εκκλησιοχώριον,το",683,,,
1121001010103,"Καισαριανά,τα",81,,,
1121001010104,"Προάστιον,το",43,,,
11210010102,Τοπική Κοινότητα Άγρα,796,False,2.0,24.648
1121001010201,"Άγρας,ο",796,,,
11210010103,Τοπική Κοινότητα Βρυτών,451,False,1.0,19.288
1121001010301,"Βρυτά,τα",451,,,
11210010104,Τοπική Κοινότητα Καρυδιάς,860,False,2.0,54.414
1121001010401,"Καρυδιά,η",387,,,
1121001010402,"Κερασέαι,αι",473,,,
11210010105,Τοπική Κοινότητα Μεσημερίου,765,False,2.0,20.981
1121001010501,"Μεσημέριον,το",765,,,
11210010106,Τοπική Κοινότητα Νησίου,382,False,2.0,18.072
1121001010601,"Νησίον,το",382,,,
11210010107,Τοπική Κοινότητα Πλατάνης,401,False,0.0,11.002
1121001010701,"Πλατάνη,η",401,,,
11210010108,Τοπική Κοινότητα Ριζαρίου,1132,False,0.0,12.485
1121001010801,"Ριζάριον,το",1132,,,
11210010109,Τοπική Κοινότητα Σωτήρας,512,False,1.0,68.222
1121001010901,"Σωτήρα,η",205,,,
1121001010902,"Λύκοι,οι",65,,,
1121001010903,"Μαργαρίτα,η",157,,,
1121001010904,"Παλαιά Σωτήρα,η",0,,,
1121001010905,"Σαμάριον,το",85,,,
11210010110,Τοπική Κοινότητα Φλαμουριάς,844,False,2.0,53.4
1121001011001,"Φλαμουριά,η",583,,,
1121001011002,"Αγία Φωτεινή,η",261,,,
112100102,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΒΕΓΟΡΙΤΙΔΑΣ,3635,,2.0,289.103
11210010201,Τοπική Κοινότητα Αρνίσσης,1557,False,2.0,63.41
1121001020101,"Άρνισσα,η",1411,,,
1121001020102,"Άγιος Δημήτριος,ο",22,,,
1121001020103,"Δροσιά,η",33,,,
1121001020104,"Νέα Ξανθόγεια,τα",90,,,
1121001020105,"Ξανθόγεια,τα",1,,,
11210010202,Τοπική Κοινότητα Αγίου Αθανασίου,518,False,2.0,57.952
1121001020201,"Άγιος Αθανάσιος,ο",67,,,
1121001020202,"Νέος Άγιος Αθανάσιος,ο",451,,,
11210010203,Τοπική Κοινότητα Γραμματικού,194,False,2.0,59.966
1121001020301,"Κάτω Γραμματικόν,το",183,,,
1121001020302,"Άνω Γραμματικόν,το",11,,,
11210010204,Τοπική Κοινότητα Παναγίτσας,985,False,2.0,62.43
1121001020401,"Παναγίτσα,η",682,,,
1121001020402,"Ζέρβη,η",303,,,
11210010205,Τοπική Κοινότητα Περαίας,381,False,2.0,45.345
1121001020501,"Περαία,η",381,,,
1121002,ΔΗΜΟΣ ΑΛΜΩΠΙΑΣ,27556,,,988.462
112100201,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΡΙΔΑΙΑΣ,20313,,1.0,565.194
11210020101,Δημοτική Κοινότητα Αριδαίας,7057,True,0.0,15.245
1121002010101,"Αριδαία,η",6561,,,
1121002010102,"Υδραία,η",496,,,
11210020102,Τοπική Κοινότητα Αλώρου,417,False,0.0,14.713
1121002010201,"Άλωρος,η",417,,,
11210020103,Τοπική Κοινότητα Αψάλου,1121,False,0.0,27.872
1121002010301,"Άψαλος,η",1121,,,
11210020104,Τοπική Κοινότητα Βορεινού,1161,False,2.0,106.102
1121002010401,"Βορεινόν,το",766,,,
1121002010402,"Νεοχώριον,το",395,,,
11210020105,Τοπική Κοινότητα Γαρεφείου,663,False,1.0,26.844
1121002010501,"Γαρέφειον,το",663,,,
11210020106,Τοπική Κοινότητα Δωροθέας,596,False,0.0,8.654
1121002010601,"Δωροθέα,η",564,,,
1121002010602,"Αγάθη,η",32,,,
11210020107,Τοπική Κοινότητα Λουτρακίου,1146,False,2.0,57.712
1121002010701,"Λουτράκιον,το",1146,,,
1121002010702,"Λουτρά Λουτρακίου,τα",0,,,
11210020108,Τοπική Κοινότητα Λυκοστόμου,403,False,1.0,13.03
1121002010801,"Λυκόστομον,το",403,,,
11210020109,Τοπική Κοινότητα Μεγαπλατάνου,542,False,0.0,15.633
1121002010901,"Μεγαπλάτανος,ο",378,,,
1121002010902,"Μοναστηράκιον,το",164,,,
11210020110,Τοπική Κοινότητα Ξιφιανής,767,False,0.0,8.055
1121002011001,"Ξιφιανή,η",767,,,
11210020111,Τοπική Κοινότητα Όρμης,641,False,2.0,50.33
1121002011101,"Όρμα,η",641,,,
11210020112,Τοπική Κοινότητα Πιπεριών,558,False,0.0,11.04
1121002011201,"Πιπεριαί,αι",558,,,
11210020113,Τοπική Κοινότητα Πολυκαρπίου,1049,False,0.0,18.614
1121002011301,"Πολυκάρπιον,το",1049,,,
11210020114,Τοπική Κοινότητα Προμάχων,1740,False,2.0,88.479
1121002011401,"Πρόμαχοι,οι",1740,,,
11210020115,Τοπική Κοινότητα Σαρακηνών,413,False,2.0,77.258
1121002011501,"Σαρακηνοί,οι",351,,,
1121002011502,"Κάτω Κορυφή,η",62,,,
11210020116,Τοπική Κοινότητα Σωσάνδρας,1078,False,0.0,11.115
1121002011601,"Σωσάνδρα,η",1078,,,
11210020117,Τοπική Κοινότητα Τσάκων,961,False,0.0,14.498
1121002011701,"Τσάκοι,οι",961,,,
112100202,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΕΞΑΠΛΑΤΑΝΟΥ,7243,,2.0,423.268
11210020201,Τοπική Κοινότητα Εξαπλατάνου,1292,False,0.0,16.547
1121002020101,"Εξαπλάτανος,ο",1292,,,
11210020202,Τοπική Κοινότητα Αρχαγγέλου,623,False,2.0,66.087
1121002020201,"Αρχάγγελος,ο",623,,,
11210020203,Τοπική Κοινότητα Θεοδωρακείου,583,False,2.0,72.028
1121002020301,"Θεοδωράκειον,το",583,,,
11210020204,Τοπική Κοινότητα Θηριοπέτρας,334,False,1.0,19.105
1121002020401,"Θηριόπετρα,η",334,,,
11210020205,Τοπική Κοινότητα Ίδας,639,False,1.0,6.694
1121002020501,"Ίδα,η",639,,,
11210020206,Τοπική Κοινότητα Κωνσταντίας,570,False,2.0,15.482
1121002020601,"Κωνσταντία,η",570,,,
11210020207,Τοπική Κοινότητα Μηλέας,1001,False,0.0,15.742
1121002020701,"Μηλέα,η",558,,,
1121002020702,"Ριζοχώριον,το",443,,,
11210020208,Τοπική Κοινότητα Νερομύλων,166,False,1.0,11.469
1121002020801,"Νερόμυλοι,οι",78,,,
1121002020802,"Πρόδρομος,ο",88,,,
11210020209,Τοπική Κοινότητα Νοτίας,334,False,2.0,107.888
1121002020901,"Νότια,η",309,,,
1121002020902,"Αετοχώριον,το",25,,,
11210020210,Τοπική Κοινότητα Περικλείας,423,False,2.0,56.441
1121002021001,"Περίκλεια,η",341,,,
1121002021002,"Λαγκαδιά,η",82,,,
11210020211,Τοπική Κοινότητα Φιλωτείας,543,False,0.0,11.063
1121002021101,"Φιλώτεια,η",543,,,
11210020212,Τοπική Κοινότητα Φούστανης,454,False,1.0,9.74
1121002021201,"Φούστανη,η",454,,,
11210020213,Τοπική Κοινότητα Χρυσής,281,False,0.0,14.982
1121002021301,"Χρυσή,η",281,,,
1121003,ΔΗΜΟΣ ΠΕΛΛΑΣ,63122,,,667.35
112100301,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΓΙΑΝΝΙΤΣΩΝ,34229,,0.0,208.423
11210030101,Δημοτική Κοινότητα Γιαννιτσών,31983,True,0.0,187.453
1121003010101,"Γιαννιτσά,τα",29789,,,
1121003010102,"Αρχοντικόν,το",218,,,
1121003010103,"Ασβεσταρειόν,το",4,,,
1121003010104,"Δαμιανόν,το",396,,,
1121003010105,"Ελευθεροχώριον,το",183,,,
1121003010106,"Λεπτοκαρυά,η",187,,,
1121003010107,"Μεσιανόν,το",346,,,
1121003010108,"Παραλίμνη,η",860,,,
11210030102,Τοπική Κοινότητα Αμπελειών,1159,False,0.0,13.55
1121003010201,"Αμπελείαι,αι",1159,,,
11210030103,Τοπική Κοινότητα Μελισσίου,1087,False,0.0,7.42
1121003010301,"Μελίσσιον,το",1087,,,
112100302,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΡΥΑΣ ΒΡΥΣΗΣ,8675,,0.0,77.03
11210030201,Δημοτική Κοινότητα Κρύας Βρύσης,5214,True,0.0,38.347
1121003020101,"Κρύα Βρύση,η",5214,,,
11210030202,Τοπική Κοινότητα Αγίου Λουκά,1013,False,0.0,7.109
1121003020201,"Άγιος Λουκάς,ο",1013,,,
11210030203,Τοπική Κοινότητα Ακρολίμνης,1100,False,0.0,10.787
1121003020301,"Ακρολίμνη,η",1100,,,
11210030204,Τοπική Κοινότητα Εσωβάλτων,1348,False,0.0,20.787
1121003020401,"Εσώβαλτα,τα",862,,,
1121003020402,"Σταυροδρόμιον,το",486,,,
112100303,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΥΡΡΟΥ,6479,,1.0,180.798
11210030301,Δημοτική Κοινότητα Μυλοτόπου,1991,False,2.0,68.379
1121003030101,"Νέος Μυλότοπος,ο",1983,,,
1121003030102,"Κρώμνη,η",8,,,
11210030302,Τοπική Κοινότητα Αξού,1245,False,0.0,16.096
1121003030201,"Αξός,η",1197,,,
1121003030202,"Ποντοχώριον,το",48,,,
11210030303,Τοπική Κοινότητα Αραβησσού,1398,False,0.0,25.252
1121003030301,"Αραβησσός,η",1398,,,
11210030304,Τοπική Κοινότητα Αχλαδοχωρίου,404,False,0.0,21.584
1121003030401,"Αχλαδοχώριον,το",404,,,
11210030305,Τοπική Κοινότητα Λάκκας,372,False,1.0,24.134
1121003030501,"Λάκκα,η",372,,,
11210030306,Τοπική Κοινότητα Παλαιού Μυλοτόπου,720,False,0.0,15.17
1121003030601,"Παλαιός Μυλότοπος,ο",720,,,
11210030307,Τοπική Κοινότητα Πλαγιαρίου,349,False,0.0,10.183
1121003030701,"Πλαγιάριον,το",349,,,
112100304,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ,6941,,0.0,88.372
11210030401,Δημοτική Κοινότητα Γαλατάδων,1858,False,0.0,20.595
1121003040101,"Γαλατάδες,οι",1858,,,
11210030402,Τοπική Κοινότητα Αγίου Γεωργίου,232,False,0.0,2.502
1121003040201,"Άγιος Γεώργιος,ο",232,,,
11210030403,Τοπική Κοινότητα Δροσερού,457,False,0.0,17.973
1121003040301,"Δροσερόν,το",457,,,
11210030404,Τοπική Κοινότητα Καρυωτίσσης,1779,False,0.0,21.278
1121003040401,"Καρυώτισσα,η",1779,,,
11210030405,Τοπική Κοινότητα Λιπαρού,368,False,0.0,8.387
1121003040501,"Λιπαρόν,το",368,,,
11210030406,Τοπική Κοινότητα Παλαιφύτου,1388,False,0.0,10.173
1121003040601,"Παλαίφυτον,το",1388,,,
11210030407,Τοπική Κοινότητα Τριφυλλίου,859,False,0.0,7.464
1121003040701,"Τριφύλλιον,το",481,,,
1121003040702,"Γυψοχώριον,το",378,,,
112100305,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΕΛΛΑΣ,6798,,0.0,112.727
11210030501,Δημοτική Κοινότητα Πέλλης,2398,True,0.0,29.743
1121003050101,"Πέλλα,η",2398,,,
11210030502,Τοπική Κοινότητα Αγροσυκέας,280,False,0.0,14.623
1121003050201,"Αγροσυκέα,η",280,,,
11210030503,Τοπική Κοινότητα Αθύρων,1524,False,0.0,25.789
1121003050301,"Άθυρα,τα",1524,,,
11210030504,Τοπική Κοινότητα Δυτικού,454,False,0.0,9.882
1121003050401,"Δυτικόν,το",454,,,
11210030505,Τοπική Κοινότητα Νέας Πέλλης,1510,False,0.0,19.141
1121003050501,"Νέα Πέλλα,η",1510,,,
11210030506,Τοπική Κοινότητα Ραχώνας,632,False,0.0,13.549
1121003050601,"Ραχώνα,η",586,,,
1121003050602,"Λιβαδίτσα,η",46,,,
1121004,ΔΗΜΟΣ ΣΚΥΔΡΑΣ,20188,,,240.279
112100401,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΣΚΥΔΡΑΣ,15613,,0.0,120.275
11210040101,Δημοτική Κοινότητα Σκύδρας,5406,True,0.0,9.997
1121004010101,"Σκύδρα,η",5406,,,
11210040102,Τοπική Κοινότητα Αρσενίου,1396,False,0.0,13.241
1121004010201,"Αρσένιον,το",1396,,,
11210040103,Τοπική Κοινότητα Άσπρου,808,False,0.0,6.809
1121004010301,"Άσπρον,το",808,,,
11210040104,Τοπική Κοινότητα Δάφνης,679,False,0.0,6.364
1121004010401,"Δάφνη,η",679,,,
11210040105,Τοπική Κοινότητα Καλυβίων,1095,False,0.0,9.409
1121004010501,"Καλύβια,τα",1095,,,
11210040106,Τοπική Κοινότητα Λιποχωρίου,1031,False,0.0,9.778
1121004010601,"Λιποχώριο,το",1031,,,
11210040107,Τοπική Κοινότητα Μαυροβουνίου,1006,False,0.0,9.641
1121004010701,"Μαυροβούνιον,το",1006,,,
11210040108,Τοπική Κοινότητα Νέας Ζωής,151,False,0.0,17.908
1121004010801,"Νέα Ζωή,η",151,,,
11210040109,Τοπική Κοινότητα Πετραίας,1637,False,0.0,15.318
1121004010901,"Πετραία,η",918,,,
1121004010902,"Λουτροχώριον,το",458,,,
1121004010903,"Πλεύρωμα,το",261,,,
11210040110,Τοπική Κοινότητα Ρίζου,1012,False,0.0,10.121
1121004011001,"Ριζόν,το",1012,,,
11210040111,Τοπική Κοινότητα Σεβαστιανών,1392,False,0.0,11.689
1121004011101,"Σεβαστιανά,τα",1392,,,
112100402,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΕΝΗΙΔΟΣ,4575,,0.0,120.004
11210040201,Τοπική Κοινότητα Καλής,1378,False,0.0,23.589
1121004020101,"Καλή,η",1378,,,
11210040202,Τοπική Κοινότητα Ανύδρου,382,False,0.0,10.575
1121004020201,"Άνυδρον,το",382,,,
11210040203,Τοπική Κοινότητα Καλλιπόλεως,625,False,0.0,7.746
1121004020301,"Καλλίπολις,η",456,,,
1121004020302,"Σανδάλιον,το",169,,,
11210040204,Τοπική Κοινότητα Κρανέας,74,False,1.0,35.874
1121004020401,"Κρανέα,η",73,,,
1121004020402,"Λιθαριά,η",1,,,
11210040205,Τοπική Κοινότητα Μανδάλου,1080,False,0.0,23.158
1121004020501,"Μάνδαλον,το",1080,,,
11210040206,Τοπική Κοινότητα Προφήτου Ηλιού,1036,False,0.0,19.062
1121004020601,"Προφήτης Ηλίας,ο",1036,,,
11211,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΠΙΕΡΙΑΣ,126698,,,1524.467
1121101,ΔΗΜΟΣ ΚΑΤΕΡΙΝΗΣ,85851,,,684.035
112110101,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΑΤΕΡΙΝΗΣ,62205,,0.0,94.039
11211010101,Δημοτική Κοινότητα Κατερίνης,58309,True,0.0,63.296
1121101010101,"Κατερίνη,η",55997,,,
1121101010102,"Ανδρομάχη,η",1061,,,
1121101010103,"Νέα Χράνη,η",467,,,
1121101010104,"Νέον Κεραμίδιον,το",464,,,
1121101010105,"Ολυμπιακή Ακτή,η",320,,,
11211010102,Τοπική Κοινότητα Άνω Αγίου Ιωάννου,477,False,0.0,8.462
1121101010201,"Άνω Άγιος Ιωάννης,ο",442,,,
1121101010202,"Νέος Άνω Άγιος Ιωάννης,ο",35,,,
11211010103,Τοπική Κοινότητα Γανοχώρας,799,False,0.0,5.652
1121101010301,"Γανόχωρα,η",799,,,
11211010104,Τοπική Κοινότητα Νεοκαισαρείας,445,False,0.0,7.386
1121101010401,"Νεοκαισάρεια,η",445,,,
11211010105,Δημοτική Κοινότητα Σβορώνου,2175,False,0.0,9.243
1121101010501,"Σβορώνος,ο",1948,,,
1121101010502,"Αγία Βαρβάρα,η",69,,,
1121101010503,"Προσήλιον,το",158,,,
112110102,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΕΛΑΦΙΝΑΣ,4313,,1.0,162.38
11211010201,Τοπική Κοινότητα Παλαιού Κεραμιδίου,890,False,0.0,18.739
1121101020101,"Παλαιόν Κεραμίδιον,το",890,,,
11211010202,Τοπική Κοινότητα Αρωνά,324,False,0.0,11.212
1121101020201,"Αρωνάς,ο",324,,,
11211010203,Τοπική Κοινότητα Ελάφου,499,False,1.0,10.744
1121101020301,"Έλαφος,η",499,,,
11211010204,Τοπική Κοινότητα Εξοχής,583,False,1.0,13.055
1121101020401,"Εξοχή,η",446,,,
1121101020402,"Τόξον,το",137,,,
11211010205,Τοπική Κοινότητα Καταλωνίων,396,False,1.0,46.779
1121101020501,"Καταλώνια,τα",396,,,
11211010206,Τοπική Κοινότητα Λαγορράχης,557,False,0.0,20.843
1121101020601,"Λαγόρραχη,η",454,,,
1121101020602,"Μελιάδιον,το",103,,,
11211010207,Τοπική Κοινότητα Μοσχοποτάμου,543,False,1.0,13.493
1121101020701,"Μοσχοπόταμος,ο",543,,,
11211010208,Τοπική Κοινότητα Τριλόφου,521,False,1.0,27.515
1121101020801,"Τρίλοφος,ο",521,,,
112110103,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΚΟΡΙΝΟΥ,5557,,0.0,71.518
11211010301,Δημοτική Κοινότητα Κορινού,3543,True,0.0,31.744
1121101030101,"Κορινός,ο",3487,,,
1121101030102,"Παραλία Κορινού,η",56,,,
11211010302,Τοπική Κοινότητα Κάτω Αγίου Ιωάννου,603,False,0.0,11.801
1121101030201,"Κάτω Άγιος Ιωάννης,ο",603,,,
11211010303,Τοπική Κοινότητα Κούκκου,335,False,0.0,11.801
1121101030301,"Κούκκος,ο",335,,,
11211010304,Τοπική Κοινότητα Νέας Τραπεζούντος,423,False,0.0,6.645
1121101030401,"Νέα Τραπεζούς,η",423,,,
11211010305,Τοπική Κοινότητα Σεβαστής,653,False,0.0,9.527
1121101030501,"Σεβαστή,η",653,,,
112110104,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΡΑΛΙΑΣ,6803,,0.0,24.259
11211010401,Δημοτική Κοινότητα Καλλιθέας,3134,True,0.0,12.383
1121101040101,"Καλλιθέα,η",3134,,,
11211010402,Τοπική Κοινότητα Παραλίας,1124,False,0.0,2.052
1121101040201,"Παραλία,η",1124,,,
11211010403,Δημοτική Κοινότητα Περιστάσης,2545,True,0.0,9.824
1121101040301,"Περίστασις,η",2545,,,
