,code,desc,iure11,facto11,iure01,facto01,iure91,facto91,perifereia,nomos,dimos,dimenot,koinot,kath,article_kath,article_dim,lat,long,elev,astikotita,orinotita
21,1110101010801,Κηκίδι,610,605,425,424,389,388,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,Κηκιδίου,Κηκίδιον,το,το,41.10739,25.43199,,False,0.0
22,1110101010901,Κόσμι,922,917,912,914,906,889,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,Κοσμίου,Κόσμιον,το,το,41.08879,25.41131,,False,0.0
23,1110101011001,Πάνδροσος,115,114,126,125,123,138,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,Πανδρόσου,Πάνδροσος,η,η,41.17685,25.44219,,False,2.0
24,1110101011002,Νυμφαία,35,35,70,70,100,100,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,Πανδρόσου,Νυμφαία,η,η,41.22221,25.45173,,False,2.0
25,1110101011003,Σύμβολα,244,234,243,248,220,219,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,Πανδρόσου,Σύμβολα,τα,τα,41.17518,25.41043,,False,2.0
26,1110101011101,Σιδηράδες,199,199,167,167,144,144,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,Σιδηράδων,Σιδηράδες,οι,οι,,,,False,0.0
27,1110101011201,Στυλάρι,300,301,304,300,290,290,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,Στυλάριου,Στυλάριον,το,το,41.14427,25.50342,,False,0.0
28,1110101020101,Αίγειρος,924,926,1123,1111,1045,1079,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Αιγείρου,Αίγειρος,η,η,41.08752,25.28555,,False,0.0
29,1110101020102,Αγροτικό Ορφανοτροφείο,45,45,61,61,49,49,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Αιγείρου,Αγροτικόν Ορφανοτροφείον,το,το,,,,False,0.0
30,1110101020103,Μεσσούνη,238,241,356,369,392,399,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Αιγείρου,Μεσσούνη,η,η,41.09155,25.2983,,False,0.0
31,1110101020201,Αρωγή,9,13,177,223,21,36,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Αρωγής,Αρωγή,η,η,40.95533,25.17052,,False,0.0
32,1110101020301,Γλυφάδα,136,135,166,170,209,215,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Γλυφάδας,Γλυφάδα,η,η,40.97731,25.22916,,False,0.0
33,1110101020401,Καλλίστη,122,122,167,179,145,143,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Καλλίστης,Καλλίστη,η,η,,,,False,0.0
34,1110101020501,Μελέτη,497,499,646,626,611,605,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Μελέτης,Μελέτη,η,η,41.11355,25.29965,,False,0.0
35,1110101020601,Μέση,183,181,313,317,332,348,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Μέσης,Μέση,η,η,40.98199,25.21085,,False,0.0
36,1110101020701,Νέα Καλλίστη,391,391,459,461,588,592,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Νέας Καλλίστης,Νέα Καλλίστη,η,η,41.03624,25.2133,,False,0.0
37,1110101020801,Παραλία Μέσης,6,6,16,31,10,48,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Παραλίας Μέσης,Παραλία Μέσης,η,η,,,,False,0.0
38,1110101020901,Πόρπη,452,450,447,448,415,441,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Πόρπης,Πόρπη,η,η,41.01863,25.23882,,False,0.0
39,1110101021001,Φανάρι,490,482,397,422,517,527,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΑΙΓΕΙΡΟΥ,Φαναρίου,Φανάριον,το,το,40.96112,25.13304,,False,0.0
40,1110101030101,Νέο Σιδηροχώρι,567,555,856,891,849,864,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Νέου Σιδηροχωρίου,Νέον Σιδηροχώριον,το,το,41.02218,25.35544,,False,0.0
41,1110101030102,Αδριανή,144,141,243,247,297,299,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Νέου Σιδηροχωρίου,Αδριανή,η,η,41.01083,25.36909,,False,0.0
42,1110101030103,Καλαμόκαστρο,342,341,360,365,368,371,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Νέου Σιδηροχωρίου,Καλαμόκαστρον,το,το,41.04922,25.35781,,False,0.0
43,1110101030104,Μαυρομμάτι,137,135,130,133,136,136,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Νέου Σιδηροχωρίου,Μαυρομμάτιον,το,το,41.00412,25.38368,,False,0.0
44,1110101030105,Μικρό Δουκάτο,137,137,193,182,187,187,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Νέου Σιδηροχωρίου,Μικρόν Δουκάτον,το,το,41.0375,25.40815,,False,0.0
45,1110101030201,Άγιοι Θεόδωροι,491,493,554,556,568,564,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Αγίων Θεοδώρων,Άγιοι Θεόδωροι,οι,οι,41.04295,25.40417,,False,0.0
46,1110101030301,Μέγα Δουκάτο,418,418,415,415,471,472,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Μεγάλου Δουκάτου,Μέγα Δουκάτον,το,το,41.04949,25.41355,,False,0.0
47,1110101030401,Παγούρια,542,530,703,708,429,434,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,ΝΕΟΥ ΣΙΔΗΡΟΧΩΡΙΟΥ,Παγουρίων,Παγούρια,τα,τα,41.02801,25.31809,,False,0.0
48,1110102010101,Φιλλύρα,909,893,1041,1032,1010,988,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Φιλλύρας,Φιλλύρα,η,η,,,,False,0.0
49,1110102010201,Άγρα,197,197,298,300,265,267,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Άγρας,Άγρα,η,η,,,,False,0.0
50,1110102010301,Άνω Δροσινή,106,104,119,119,156,160,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Άνω Δροσίνης,Άνω Δροσινή,η,η,41.1936,25.59001,,False,1.0
51,1110102010401,Άρατος,1158,1148,1131,1124,1053,1030,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Αράτου,Άρατος,ο,ο,41.08139,25.55186,,False,0.0
52,1110102010501,Αρδεία,27,27,55,55,68,68,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Αρδείας,Αρδεία,η,η,,,,False,1.0
53,1110102010601,Αρχοντικά,365,365,336,333,379,380,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Αρχοντικών,Αρχοντικά,τα,τα,41.07439,25.54163,,False,0.0
54,1110102010701,Βραγιά,521,496,468,473,479,483,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Βραγιάς,Βραγιά,η,η,41.08941,25.55924,,False,0.0
55,1110102010801,Δοκός,970,947,1015,1029,1010,1007,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Δοκού,Δοκός,η,η,41.13766,25.59728,,False,0.0
56,1110102010901,Δροσιά,223,197,258,257,228,225,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Δροσιάς,Δροσιά,η,η,41.16414,25.63831,,False,1.0
57,1110102011001,Δρύμη,302,296,320,318,328,328,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Δρύμης,Δρύμη,η,η,41.21809,25.57463,,False,1.0
58,1110102011101,Εσοχή,323,318,362,357,370,366,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Εσοχής,Εσοχή,η,η,41.23506,25.77269,,False,2.0
59,1110102011201,Κάτω Δροσινή,66,65,111,111,91,90,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Κάτω Δροσινής,Κάτω Δροσινή,η,η,41.22644,25.59795,,False,1.0
60,1110102011301,Λαμπρό,492,487,514,518,467,468,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Λαμπρού,Λαμπρόν,το,το,41.13099,25.54295,,False,0.0
61,1110102011401,Νέο Καλλυντήρι,241,235,228,224,210,210,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Νέου Καλλυντήριου,Νέον Καλλυντήριον,το,το,,,,False,0.0
62,1110102011501,Νεύρα,158,158,168,165,107,104,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Νεύρων,Νεύρα,τα,τα,41.12601,25.6483,,False,0.0
63,1110102011601,Ομηρικό,313,303,323,326,301,301,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Ομηρικού,Ομηρικόν,το,το,41.14486,25.5542,,False,0.0
64,1110102011701,Πάσσος,747,718,689,686,726,733,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Πάσσου,Πάσσος,ο,ο,41.09569,25.5839,,False,0.0
65,1110102011801,Πατερμά,109,109,114,111,103,103,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Πατερμών,Πατερμά,τα,τα,41.20137,25.51734,,False,1.0
66,1110102011901,Ραγάδα,270,262,366,366,373,375,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Ραγάδας,Ραγάδα,η,η,41.21777,25.72873,,False,2.0
67,1110102012001,Σκιάδα,86,88,112,110,110,110,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΦΙΛΛΥΡΑΣ,Σκιάδας,Σκιάδα,η,η,41.15927,25.61516,,False,1.0
68,1110102020101,Αρριανά,1147,1146,1144,1139,1070,1067,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Αρριανών,Αρριανά,τα,τα,41.08131,25.69494,,False,0.0
69,1110102020201,Αγιοχώρι,226,225,238,236,226,225,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Αγιοχωρίου,Αγιοχώριον,το,το,41.08694,25.77706,,False,1.0
70,1110102020301,Δαρμένη,314,314,329,329,269,271,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Δαρμένης,Δαρμένη,η,η,41.14335,25.68145,,False,0.0
71,1110102020401,Δειλινά,307,314,341,341,328,329,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Δειλινών,Δειλινά,τα,τα,41.11131,25.65331,,False,0.0
72,1110102020501,Ήπι,265,265,301,297,251,252,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Ηπίου,Ήπιον,το,το,41.08188,25.76341,,False,0.0
73,1110102020601,Κίνυρα,171,171,219,219,209,212,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Κινύρων,Κίνυρα,τα,τα,,,,False,0.0
74,1110102020701,Λύκειο,1016,990,1035,1040,910,917,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Λυκείου,Λύκειον,το,το,41.06413,25.6857,,False,0.0
75,1110102020801,Μικρό Πιστό,433,415,367,366,377,373,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Μικρού Πιστού,Μικρόν Πιστόν,το,το,41.06562,25.64569,,False,0.0
76,1110102020901,Μύστακας,419,417,438,441,444,444,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Μύστακα,Μύστακας,ο,ο,41.08118,25.64946,,False,0.0
77,1110102021001,Νέδα,246,246,260,261,266,267,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Νέδας,Νέδα,η,η,41.07685,25.7958,,False,1.0
78,1110102021101,Νικητές,94,93,101,101,104,105,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Νικητών,Νικηταί,οι,οι,41.10776,25.72369,,False,0.0
79,1110102021201,Πλαγιά,294,316,293,293,271,270,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Πλαγιάς,Πλαγιά,η,η,41.13231,25.72,,False,2.0
80,1110102021301,Σκάλωμα,318,307,377,374,361,360,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Σκαλώματος,Σκάλωμα,το,το,41.12369,25.6769,,False,0.0
81,1110102021401,Στροφή,339,338,346,344,364,364,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΑΡΡΙΑΝΩΝ,Στροφής,Στροφή,η,η,41.09335,25.7896,,False,2.0
82,1110102030101,Κέχρος,199,191,175,167,201,183,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Κέχρος,ο,ο,,,,False,2.0
83,1110102030102,Άνω Καμπή,23,16,42,41,20,21,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Άνω Καμπή,η,η,41.26029,25.91053,,False,2.0
84,1110102030103,Βούρλα,30,30,44,44,51,51,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Βούρλα,τα,τα,41.24148,25.81033,,False,2.0
85,1110102030104,Κάμπος,76,76,164,164,177,177,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Κάμπος,ο,ο,,,,False,2.0
86,1110102030105,Κερασιά,125,123,135,135,123,123,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Κερασιά,η,η,41.17973,25.28505,,False,2.0
87,1110102030106,Μικρός Κέχρος,103,94,166,167,217,218,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Μικρός Κέχρος,ο,ο,41.20182,25.85233,,False,2.0
88,1110102030107,Μοαστήρι,74,69,79,79,106,108,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Μοναστήριον,το,το,,,,False,2.0
89,1110102030108,Τσούκκα,65,62,67,67,96,96,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Τσούκκα,η,η,41.22286,25.81685,,False,2.0
90,1110102030109,Χαμηλό,84,78,153,150,191,189,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Χαμηλόν,το,το,,,,False,2.0
91,1110102030110,Χαράδρα,113,113,120,118,126,126,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Χαράδρα,η,η,41.18745,25.88843,,False,2.0
92,1110102030111,Χλόη,330,299,432,426,429,425,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΚΕΧΡΟΥ,Κέχρου,Χλόη,η,η,41.28877,25.85458,,False,2.0
93,1110102040101,Οργάνη,496,475,521,511,545,530,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,ΟΡΓΑΝΗΣ,Οργάνης,Οργάνη,η,η,41.25288,25.68446,,False,2.0
